cell_id,ticker,year,column,value_state,source_class,evidence_level,source_artifact,source_field,source_effective_year,source_retrieved_at,transform_id,upstream_cells,resolution_note
THYAO|2021|benchmark_same_year_return_pct,THYAO,2021,benchmark_same_year_return_pct,present,yahoo_fetch,cell_verified,data/trusted_raw/bist100_benchmark_returns.csv,bist100_return_pct,2021,,T_COPY,,
THYAO|2021|current_assets,THYAO,2021,current_assets,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,current_assets,2021,,T_COPY,,
THYAO|2021|current_ratio,THYAO,2021,current_ratio,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,current_ratio,2021,,T_COPY,,
THYAO|2021|ebitda,THYAO,2021,ebitda,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,ebitda,2021,,T_COPY,,
THYAO|2021|ebitda_growth_pct,THYAO,2021,ebitda_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
THYAO|2021|ebitda_margin,THYAO,2021,ebitda_margin,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,ebitda_margin,2021,,T_COPY,,
THYAO|2021|enterprise_value,THYAO,2021,enterprise_value,present,derived,cell_verified,data/trusted_raw/financials/free_valuation_history_candidate.csv,enterprise_value,2021,,T_RATIO,,
THYAO|2021|equity,THYAO,2021,equity,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,total_equity,2021,,T_COPY,,
THYAO|2021|ev_ebitda,THYAO,2021,ev_ebitda,null,derived,column_asserted,,,,,T_NULL_PRESERVED,,null_preserved
THYAO|2021|financial_debt_ratio,THYAO,2021,financial_debt_ratio,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,financial_debt_ratio,2021,,T_COPY,,
THYAO|2021|gross_margin,THYAO,2021,gross_margin,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,gross_profit_margin,2021,,T_COPY,,
THYAO|2021|gross_profit,THYAO,2021,gross_profit,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,gross_profit,2021,,T_COPY,,
THYAO|2021|gross_profit_growth_pct,THYAO,2021,gross_profit_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
THYAO|2021|leverage_ratio,THYAO,2021,leverage_ratio,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,leverage_ratio,2021,,T_COPY,,
THYAO|2021|long_term_liabilities,THYAO,2021,long_term_liabilities,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,long_term_liabilities,2021,,T_COPY,,
THYAO|2021|market_cap,THYAO,2021,market_cap,present,derived,cell_verified,data/trusted_raw/financials/free_valuation_history_candidate.csv,market_cap,2021,,T_RATIO,,
THYAO|2021|net_debt,THYAO,2021,net_debt,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,net_debt,2021,,T_COPY,,
THYAO|2021|net_debt_to_ebitda,THYAO,2021,net_debt_to_ebitda,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,net_debt_to_ebitda,2021,,T_COPY,,
THYAO|2021|net_income,THYAO,2021,net_income,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,net_income,2021,,T_COPY,,
THYAO|2021|net_income_growth_pct,THYAO,2021,net_income_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
THYAO|2021|net_margin,THYAO,2021,net_margin,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,net_profit_margin,2021,,T_COPY,,
THYAO|2021|non_current_assets,THYAO,2021,non_current_assets,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,non_current_assets,2021,,T_COPY,,
THYAO|2021|operating_income,THYAO,2021,operating_income,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,operating_income,2021,,T_COPY,,
THYAO|2021|operating_income_growth_pct,THYAO,2021,operating_income_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
THYAO|2021|pb_ratio,THYAO,2021,pb_ratio,present,derived,cell_verified,data/trusted_raw/financials/free_valuation_history_candidate.csv,pb,2021,,T_RATIO,,
THYAO|2021|pe_ratio,THYAO,2021,pe_ratio,null,derived,column_asserted,,,,,T_NULL_PRESERVED,,null_preserved
THYAO|2021|price_adjclose_t,THYAO,2021,price_adjclose_t,present,yahoo_fetch,cell_verified,data/trusted_raw/prices/yahoo_year_end_prices.csv,year_end_close,2021,,T_COPY,,
THYAO|2021|price_data_available,THYAO,2021,price_data_available,present,derived,derived_chain,,,,,T_PRICE_WINDOW,THYAO|2021|price_adjclose_t,derived_from_dataset_cells
THYAO|2021|price_drawdown_from_3y_high_pct,THYAO,2021,price_drawdown_from_3y_high_pct,present,derived,derived_chain,,,,,T_PRICE_WINDOW,THYAO|2020|price_adjclose_t;THYAO|2021|price_adjclose_t,derived_from_dataset_cells
THYAO|2021|price_history_years_available,THYAO,2021,price_history_years_available,present,derived,derived_chain,,,,,T_PRICE_WINDOW,THYAO|2020|price_adjclose_t;THYAO|2021|price_adjclose_t,derived_from_dataset_cells
THYAO|2021|price_momentum_1y_pct,THYAO,2021,price_momentum_1y_pct,present,derived,derived_chain,,,,,T_PRICE_WINDOW,THYAO|2020|price_adjclose_t;THYAO|2021|price_adjclose_t,derived_from_dataset_cells
THYAO|2021|price_momentum_2y_pct,THYAO,2021,price_momentum_2y_pct,null,derived,derived_chain,,,,,T_NULL_PRESERVED,THYAO|2021|price_adjclose_t,null_preserved
THYAO|2021|price_vs_bist100_1y_pct,THYAO,2021,price_vs_bist100_1y_pct,present,derived,derived_chain,,,,,T_PRICE_WINDOW,THYAO|2020|price_adjclose_t;THYAO|2021|price_adjclose_t;THYAO|2021|benchmark_same_year_return_pct,derived_from_dataset_cells
THYAO|2021|revenue,THYAO,2021,revenue,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,revenue,2021,,T_COPY,,
THYAO|2021|revenue_growth_pct,THYAO,2021,revenue_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
THYAO|2021|roa,THYAO,2021,roa,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,roa,2021,,T_COPY,,
THYAO|2021|roe,THYAO,2021,roe,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,roe,2021,,T_COPY,,
THYAO|2021|short_term_liabilities,THYAO,2021,short_term_liabilities,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,short_term_liabilities,2021,,T_COPY,,
THYAO|2021|total_assets,THYAO,2021,total_assets,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,total_assets,2021,,T_COPY,,
THYAO|2021|working_capital,THYAO,2021,working_capital,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,working_capital,2021,,T_COPY,,
THYAO|2021|next_year_return_pct,THYAO,2021,next_year_return_pct,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_return_pct,2021,,T_SHIFT_T1,,
THYAO|2021|next_year_rank_by_return,THYAO,2021,next_year_rank_by_return,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_rank_by_return,2021,,T_RANK_WITHIN_YEAR,,
THYAO|2021|next_year_return_percentile,THYAO,2021,next_year_return_percentile,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_return_percentile,2021,,T_RANK_WITHIN_YEAR,,
THYAO|2021|next_year_top_10pct_returner,THYAO,2021,next_year_top_10pct_returner,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_top_10pct_returner,2021,,T_RANK_WITHIN_YEAR,,
THYAO|2021|next_year_top_20pct_returner,THYAO,2021,next_year_top_20pct_returner,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_top_20pct_returner,2021,,T_RANK_WITHIN_YEAR,,
THYAO|2021|next_year_bist100_return_pct,THYAO,2021,next_year_bist100_return_pct,present,derived,derived_chain,,,,,T_SHIFT_T1,THYAO|2022|benchmark_same_year_return_pct,derived_from_dataset_cells
THYAO|2021|next_year_excess_return_vs_bist100,THYAO,2021,next_year_excess_return_vs_bist100,present,derived,derived_chain,,,,,T_RATIO,THYAO|2021|next_year_return_pct;THYAO|2021|next_year_bist100_return_pct,derived_from_dataset_cells
THYAO|2021|next_year_outperform_bist100,THYAO,2021,next_year_outperform_bist100,present,derived,derived_chain,,,,,T_RATIO,THYAO|2021|next_year_excess_return_vs_bist100,derived_from_dataset_cells
THYAO|2021|same_year_return_pct,THYAO,2021,same_year_return_pct,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,same_year_return_pct,2021,,T_COPY,,
THYAO|2021|target_year,THYAO,2021,target_year,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,target_year,2021,,T_SHIFT_T1,,
THYAO|2021|has_target,THYAO,2021,has_target,present,derived,derived_chain,,,,,T_RATIO,THYAO|2021|next_year_return_pct,derived_from_dataset_cells
THYAO|2021|is_inference_row,THYAO,2021,is_inference_row,present,derived,derived_chain,,,,,T_RATIO,THYAO|2021|next_year_return_pct,derived_from_dataset_cells
THYAO|2021|is_public_universe,THYAO,2021,is_public_universe,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
THYAO|2021|is_training_universe,THYAO,2021,is_training_universe,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
THYAO|2021|universe_source,THYAO,2021,universe_source,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
THYAO|2022|ticker,THYAO,2022,ticker,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
THYAO|2022|company_name,THYAO,2022,company_name,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
THYAO|2022|year,THYAO,2022,year,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
THYAO|2022|sector,THYAO,2022,sector,null,metadata,column_asserted,,,,,T_NULL_PRESERVED,,null_preserved
THYAO|2022|indices,THYAO,2022,indices,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
THYAO|2022|is_bist100,THYAO,2022,is_bist100,present,metadata,column_asserted,,,,,T_METADATA,,column_asserted_no_cell_source
THYAO|2022|benchmark_same_year_return_pct,THYAO,2022,benchmark_same_year_return_pct,present,yahoo_fetch,cell_verified,data/trusted_raw/bist100_benchmark_returns.csv,bist100_return_pct,2022,,T_COPY,,
THYAO|2022|current_assets,THYAO,2022,current_assets,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,current_assets,2022,,T_COPY,,
THYAO|2022|current_ratio,THYAO,2022,current_ratio,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,current_ratio,2022,,T_COPY,,
THYAO|2022|ebitda,THYAO,2022,ebitda,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,ebitda,2022,,T_COPY,,
THYAO|2022|ebitda_growth_pct,THYAO,2022,ebitda_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
THYAO|2022|ebitda_margin,THYAO,2022,ebitda_margin,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,ebitda_margin,2022,,T_COPY,,
THYAO|2022|enterprise_value,THYAO,2022,enterprise_value,present,derived,cell_verified,data/trusted_raw/financials/free_valuation_history_candidate.csv,enterprise_value,2022,,T_RATIO,,
THYAO|2022|equity,THYAO,2022,equity,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,total_equity,2022,,T_COPY,,
THYAO|2022|ev_ebitda,THYAO,2022,ev_ebitda,null,derived,column_asserted,,,,,T_NULL_PRESERVED,,null_preserved
THYAO|2022|financial_debt_ratio,THYAO,2022,financial_debt_ratio,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,financial_debt_ratio,2022,,T_COPY,,
THYAO|2022|gross_margin,THYAO,2022,gross_margin,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,gross_profit_margin,2022,,T_COPY,,
THYAO|2022|gross_profit,THYAO,2022,gross_profit,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,gross_profit,2022,,T_COPY,,
THYAO|2022|gross_profit_growth_pct,THYAO,2022,gross_profit_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
THYAO|2022|leverage_ratio,THYAO,2022,leverage_ratio,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,leverage_ratio,2022,,T_COPY,,
THYAO|2022|long_term_liabilities,THYAO,2022,long_term_liabilities,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,long_term_liabilities,2022,,T_COPY,,
THYAO|2022|market_cap,THYAO,2022,market_cap,present,derived,cell_verified,data/trusted_raw/financials/free_valuation_history_candidate.csv,market_cap,2022,,T_RATIO,,
THYAO|2022|net_debt,THYAO,2022,net_debt,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,net_debt,2022,,T_COPY,,
THYAO|2022|net_debt_to_ebitda,THYAO,2022,net_debt_to_ebitda,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,net_debt_to_ebitda,2022,,T_COPY,,
THYAO|2022|net_income,THYAO,2022,net_income,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,net_income,2022,,T_COPY,,
THYAO|2022|net_income_growth_pct,THYAO,2022,net_income_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
THYAO|2022|net_margin,THYAO,2022,net_margin,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,net_profit_margin,2022,,T_COPY,,
THYAO|2022|non_current_assets,THYAO,2022,non_current_assets,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,non_current_assets,2022,,T_COPY,,
THYAO|2022|operating_income,THYAO,2022,operating_income,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,operating_income,2022,,T_COPY,,
THYAO|2022|operating_income_growth_pct,THYAO,2022,operating_income_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
THYAO|2022|pb_ratio,THYAO,2022,pb_ratio,present,derived,cell_verified,data/trusted_raw/financials/free_valuation_history_candidate.csv,pb,2022,,T_RATIO,,
THYAO|2022|pe_ratio,THYAO,2022,pe_ratio,null,derived,column_asserted,,,,,T_NULL_PRESERVED,,null_preserved
THYAO|2022|price_adjclose_t,THYAO,2022,price_adjclose_t,present,yahoo_fetch,cell_verified,data/trusted_raw/prices/yahoo_year_end_prices.csv,year_end_close,2022,,T_COPY,,
THYAO|2022|price_data_available,THYAO,2022,price_data_available,present,derived,derived_chain,,,,,T_PRICE_WINDOW,THYAO|2022|price_adjclose_t,derived_from_dataset_cells
THYAO|2022|price_drawdown_from_3y_high_pct,THYAO,2022,price_drawdown_from_3y_high_pct,present,derived,derived_chain,,,,,T_PRICE_WINDOW,THYAO|2020|price_adjclose_t;THYAO|2021|price_adjclose_t;THYAO|2022|price_adjclose_t,derived_from_dataset_cells
THYAO|2022|price_history_years_available,THYAO,2022,price_history_years_available,present,derived,derived_chain,,,,,T_PRICE_WINDOW,THYAO|2020|price_adjclose_t;THYAO|2021|price_adjclose_t;THYAO|2022|price_adjclose_t,derived_from_dataset_cells
THYAO|2022|price_momentum_1y_pct,THYAO,2022,price_momentum_1y_pct,present,derived,derived_chain,,,,,T_PRICE_WINDOW,THYAO|2021|price_adjclose_t;THYAO|2022|price_adjclose_t,derived_from_dataset_cells
THYAO|2022|price_momentum_2y_pct,THYAO,2022,price_momentum_2y_pct,present,derived,derived_chain,,,,,T_PRICE_WINDOW,THYAO|2020|price_adjclose_t;THYAO|2022|price_adjclose_t,derived_from_dataset_cells
THYAO|2022|price_vs_bist100_1y_pct,THYAO,2022,price_vs_bist100_1y_pct,present,derived,derived_chain,,,,,T_PRICE_WINDOW,THYAO|2021|price_adjclose_t;THYAO|2022|price_adjclose_t;THYAO|2022|benchmark_same_year_return_pct,derived_from_dataset_cells
THYAO|2022|revenue,THYAO,2022,revenue,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,revenue,2022,,T_COPY,,
THYAO|2022|revenue_growth_pct,THYAO,2022,revenue_growth_pct,present,vendor_xlsx,column_asserted,,,,,T_RATIO,,column_asserted_no_cell_source
THYAO|2022|roa,THYAO,2022,roa,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,roa,2022,,T_COPY,,
THYAO|2022|roe,THYAO,2022,roe,present,corrected_yearly_csv,cell_verified,data/trusted_raw/financials/corrected_yearly_financials_candidate.csv,roe,2022,,T_COPY,,
THYAO|2022|short_term_liabilities,THYAO,2022,short_term_liabilities,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,short_term_liabilities,2022,,T_COPY,,
THYAO|2022|total_assets,THYAO,2022,total_assets,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,total_assets,2022,,T_COPY,,
THYAO|2022|working_capital,THYAO,2022,working_capital,present,vendor_xlsx,cell_verified,data/trusted_raw/financials/candidate_from_yearly_snapshots.csv,working_capital,2022,,T_COPY,,
THYAO|2022|next_year_return_pct,THYAO,2022,next_year_return_pct,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_return_pct,2022,,T_SHIFT_T1,,
THYAO|2022|next_year_rank_by_return,THYAO,2022,next_year_rank_by_return,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_rank_by_return,2022,,T_RANK_WITHIN_YEAR,,
THYAO|2022|next_year_return_percentile,THYAO,2022,next_year_return_percentile,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_return_percentile,2022,,T_RANK_WITHIN_YEAR,,
THYAO|2022|next_year_top_10pct_returner,THYAO,2022,next_year_top_10pct_returner,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_top_10pct_returner,2022,,T_RANK_WITHIN_YEAR,,
THYAO|2022|next_year_top_20pct_returner,THYAO,2022,next_year_top_20pct_returner,present,derived,cell_verified,data/trusted_clean/company_year_returns.csv,next_year_top_20pct_returner,2022,,T_RANK_WITHIN_YEAR,,
