carrier,model,ic_injected,level_index,repetition,injection_seed,permutation_seed,injected_dataset_sha256,permutation_p_value_two_sided,stage1_operating_point_p_value,detected_stage1_rule,detected_raw_p05,n_ic_injected,ic_raw_carrier,n_ic_raw_carrier,ic_panel_carrier,n_ic_panel_carrier,ic_model_input_carrier,n_ic_model_input_carrier,ic_model_prediction,n_ic_model_prediction,ic_final_evaluation,n_ic_final_evaluation,invariant_carrier_missingness_mask_preserved,invariant_carrier_observed_value_multiset_preserved_within_year,invariant_carrier_reaches_model_input,invariant_identity_checkpoint_ics_agree,invariant_non_carrier_features_unchanged,invariant_ridge_prediction_ic_equals_final_evaluation_ic,invariant_targets_unchanged
equity,ridge,0,0,290,42000416,332,d5bbe4fa69e8cab033b758c20ce6abd03ba6a5258c871eebdcacd8284b153ce0,0.108189181082,0.54094590540999998,False,False,,0.14360927695100001,240,0.14360927695100001,240,0.14360927695100001,240,0.105703909465,240,0.105703909465,240,True,True,True,True,True,True,True
equity,ridge,0,0,291,42000417,333,00b36de96b43c84f459a643a502acabbe6f88917a586da4dcd7102b7948f1cc2,0.117588241176,0.58794120587999998,False,False,,0.071934389222999995,240,0.071934389222999995,240,0.071934389222999995,240,0.10232067345699999,240,0.10232067345699999,240,True,True,True,True,True,True,True
equity,ridge,0,0,292,42000418,334,81da1aa7153e97df949df4755597709dfa10a77ab9c0cdb6204694d360b14a86,0.12628737126299999,0.63143685631500002,False,False,,0.029769816118,240,0.029769816118,240,0.029769816118,240,0.098968433698,240,0.098968433698,240,True,True,True,True,True,True,True
equity,ridge,0,0,293,42000419,335,a4022f7a6ff005122f0327387a767c35520715b28e99085b4ca06052c7d4c822,0.107689231077,0.53844615538499996,False,False,,-0.026557845824,240,-0.026557845824,240,-0.026557845824,240,0.10483655896999999,240,0.10483655896999999,240,True,True,True,True,True,True,True
equity,ridge,0,0,294,42000420,336,6fe264c184f868d91bcd08bb40498045de9af72ed7a3d772e063d530533560f5,0.18558144185600001,0.92790720928000003,False,False,,0.071395170130000005,240,0.071395170130000005,240,0.071395170130000005,240,0.086169690938999996,240,0.086169690938999996,240,True,True,True,True,True,True,True
equity,ridge,0,0,295,42000421,337,6206d5c10261c5d0be907fddcc4ff97e3b56c0f19234bb72876f22844503175c,0.17738226177399999,0.88691130887000003,False,False,,-0.050437773886000001,240,-0.050437773886000001,240,-0.050437773886000001,240,0.087958904988000006,240,0.087958904988000006,240,True,True,True,True,True,True,True
equity,ridge,0,0,296,42000422,338,cb88a89865d4d36d0ce54848e3d6e56011d27a0ccff3e2a66fdef3d998ba3a79,0.22297770222999999,1,False,False,,-0.055047349561999998,240,-0.055047349561999998,240,-0.055047349561999998,240,0.078684794375000006,240,0.078684794375000006,240,True,True,True,True,True,True,True
equity,ridge,0,0,297,42000423,339,3c1fda37cd6edbb572ca882f9d620e00d7e6cb0399641f4291e8ce3d4a86efe2,0.19688031196899999,0.984401559845,False,False,,0.064439661329999995,240,0.064439661329999995,240,0.064439661329999995,240,0.08333323259,240,0.08333323259,240,True,True,True,True,True,True,True
equity,ridge,0,0,298,42000424,340,ccce64271120856b168ba748965c74223d2f70399a4a8833f7e8fc35efd0519e,0.141085891411,0.70542945705500004,False,False,,0.072449575884,240,0.072449575884,240,0.072449575884,240,0.097601037853000006,240,0.097601037853000006,240,True,True,True,True,True,True,True
equity,ridge,0,0,299,42000425,341,ff6c5d83fdb7d119a233fe886bca4334d3a2f09b756f9f0e0eec64413198341a,0.17378262173799999,0.86891310869000005,False,False,,0.052657055254000003,240,0.052657055254000003,240,0.052657055254000003,240,0.088771494960999994,240,0.088771494960999994,240,True,True,True,True,True,True,True
equity,ridge,0,0,300,42000426,342,9e09b389ecbbfe517786a1a3cd73c7aef91c800394ee68c53a852e0b264be280,0.15718428157200001,0.78592140785999998,False,False,,0.046671660791999997,240,0.046671660791999997,240,0.046671660791999997,240,0.091537589523999999,240,0.091537589523999999,240,True,True,True,True,True,True,True
equity,ridge,0,0,301,42000427,343,9647fcb256727ed6514eb940fdb37fdc2ce570357de234e1ea9226c265aef6e3,0.16188381161900001,0.80941905809500003,False,False,,-0.0084162428769999995,240,-0.0084162428769999995,240,-0.0084162428769999995,240,0.091459434546999993,240,0.091459434546999993,240,True,True,True,True,True,True,True
equity,ridge,0,0,302,42000428,344,94976a3163f5986238b0c3465a193a4f9092cf3aa933ccc10aa2d6a913cbea03,0.163283671633,0.81641835816499997,False,False,,0.067409934537000005,240,0.067409934537000005,240,0.067409934537000005,240,0.091310963775999995,240,0.091310963775999995,240,True,True,True,True,True,True,True
equity,ridge,0,0,303,42000429,345,a2352f6946d7c7391f1a5747b0232aeaf9af573ff6de8ac06bcb3b0d2dd011fc,0.118788121188,0.59394060593999998,False,False,,-0.12079430143100001,240,-0.12079430143100001,240,-0.12079430143100001,240,0.102023757009,240,0.102023757009,240,True,True,True,True,True,True,True
equity,ridge,0,0,304,42000430,346,6ceae997716dfbedc47775b0a7fbecab107f95c1da27ded9707f928676fabbc9,0.15118488151199999,0.75592440756000001,False,False,,0.042506567661999999,240,0.042506567661999999,240,0.042506567661999999,240,0.092225211616000002,240,0.092225211616000002,240,True,True,True,True,True,True,True
equity,ridge,0,0,305,42000431,347,138d40af2c684e45309828c8aeccd4f9b556b9da66eea7d7b5216945a0fb2ee9,0.192480751925,0.96240375962500002,False,False,,0.014682772667000001,240,0.014682772667000001,240,0.014682772667000001,240,0.085044296975000003,240,0.085044296975000003,240,True,True,True,True,True,True,True
equity,ridge,0,0,306,42000432,348,1adbe5dca39fa3980e12384fb7f049c3a2080dc758c785c083c3e163a8a06700,0.191080891911,0.95540445955499997,False,False,,0.036177121653000001,240,0.036177121653000001,240,0.036177121653000001,240,0.084747279233999995,240,0.084747279233999995,240,True,True,True,True,True,True,True
equity,ridge,0,0,307,42000433,349,2c052598c459583b3caccae11f5443d7ca7db4aec0e08bd342498c781060f869,0.15018498150199999,0.75092490750999996,False,False,,-0.0015308593770000001,240,-0.0015308593770000001,240,-0.0015308593770000001,240,0.094358602499999999,240,0.094358602499999999,240,True,True,True,True,True,True,True
equity,ridge,0,0,308,42000434,350,9f0f3da581874398efced2890bdb5ba8760436ef99c8f34600012204c9031e8c,0.146085391461,0.73042695730499996,False,False,,0.051649508013000001,240,0.051649508013000001,240,0.051649508013000001,240,0.094889639703000003,240,0.094889639703000003,240,True,True,True,True,True,True,True
equity,ridge,0,0,309,42000435,351,5142499a3486c6fda86f4d7efd2a2c63420f8449dcad65d47466df508bd0bc88,0.12948705129499999,0.647435256475,False,False,,0.13767864465900001,240,0.13767864465900001,240,0.13767864465900001,240,0.098733998259000005,240,0.098733998259000005,240,True,True,True,True,True,True,True
equity,ridge,0,0,310,42000436,352,e84c8dd50ca19a63d1c3083bbc3903bcbf1b8f8c71a7a71481d92b01dbda93db,0.22237776222399999,1,False,False,,0.045179072318000002,240,0.045179072318000002,240,0.045179072318000002,240,0.078613745169999999,240,0.078613745169999999,240,True,True,True,True,True,True,True
equity,ridge,0,0,311,42000437,353,33ea71ce25eb5cfb5d0efb15927117c231149cf156cbe2ff9df16569a4c74d47,0.22277772222799999,1,False,False,,-0.042430059559999997,240,-0.042430059559999997,240,-0.042430059559999997,240,0.079433786556000002,240,0.079433786556000002,240,True,True,True,True,True,True,True
equity,ridge,0,0,312,42000438,354,4b5a80e079c6b46bb960dbfb7619ce78ffd8d37439557096af72c7e717ead0fb,0.189481051895,0.94740525947499998,False,False,,-0.034499092921999999,240,-0.034499092921999999,240,-0.034499092921999999,240,0.084692907398000006,240,0.084692907398000006,240,True,True,True,True,True,True,True
equity,ridge,0,0,313,42000439,355,d3921cce7f9792297dc6b72e85f2f98c8ff74658c44518291bc2433b67d8c095,0.63763623637599998,1,False,False,,0.15343862901300001,240,0.15343862901300001,240,0.15343862901300001,240,0.030957500778999999,240,0.030957500778999999,240,True,True,True,True,True,True,True
equity,ridge,0,0,314,42000440,356,1c9deabd890f5c86e58b0c6d4a8553b52c5757107e2b4dc977a26510822f86a0,0.083691630837,0.41845815418499999,False,False,,-0.090727645063000004,240,-0.090727645063000004,240,-0.090727645063000004,240,0.113158647229,240,0.113158647229,240,True,True,True,True,True,True,True
equity,ridge,0,0,315,42000441,357,1cfecc474a15f1f445af26f06688134105f89f6acc8dc9954491a67629fe8a2e,0.286571342866,1,False,False,,-0.052235646248999998,240,-0.052235646248999998,240,-0.052235646248999998,240,0.069971459023999996,240,0.069971459023999996,240,True,True,True,True,True,True,True
equity,ridge,0,0,316,42000442,358,483a72aaf3b46150a33f9bb2a399c4ad1264e5aec9da0eedc5624a1f3fe20ab3,0.17428257174299999,0.87141285871499996,False,False,,-0.014119642765000001,240,-0.014119642765000001,240,-0.014119642765000001,240,0.087607120130999999,240,0.087607120130999999,240,True,True,True,True,True,True,True
equity,ridge,0,0,317,42000443,359,2bc51ec69b963ed39c9f4b97ffb61bbabaedb8d0a26a995caa4b84826b373293,0.19768023197699999,0.98840115988499999,False,False,,0.032746686802999997,240,0.032746686802999997,240,0.032746686802999997,240,0.083317543054000007,240,0.083317543054000007,240,True,True,True,True,True,True,True
equity,ridge,0,0,318,42000444,360,6c8ad787dd30514a0d45c4a9f02bebec709390c0b86f6f1a29daaf91ebca89ba,0.15208479152099999,0.76042395760500003,False,False,,-0.0096347265129999998,240,-0.0096347265129999998,240,-0.0096347265129999998,240,0.093678550696999999,240,0.093678550696999999,240,True,True,True,True,True,True,True
equity,ridge,0,0,319,42000445,361,8628df07550591a335f7388b5dd1ab736e2c6f3873610dafa492579779954c68,0.110388961104,0.55194480552000003,False,False,,0.160395055673,240,0.160395055673,240,0.160395055673,240,0.10473492931099999,240,0.10473492931099999,240,True,True,True,True,True,True,True
equity,ridge,0,0,320,42000446,362,ad3b9a850f95a10412a1f414d374c08234ece7425b607b7712bac81f30b3dcf3,0.218278172183,1,False,False,,0.045623847936000002,240,0.045623847936000002,240,0.045623847936000002,240,0.081238909028000003,240,0.081238909028000003,240,True,True,True,True,True,True,True
equity,ridge,0,0,321,42000447,363,52d059c0c8b3c81df6962156f174ba72f4080af1cb77773889deca1a2daec982,0.15098490150999999,0.75492450754999996,False,False,,-0.043585369257000003,240,-0.043585369257000003,240,-0.043585369257000003,240,0.093694262213999999,240,0.093694262213999999,240,True,True,True,True,True,True,True
equity,ridge,0,0,322,42000448,364,1178d80cdf756823dcf6d0ef7f6faab65e4ae3122cc83ba52e5e11f7bc209237,0.168683131687,0.84341565843499999,False,False,,0.005476744651,240,0.005476744651,240,0.005476744651,240,0.089529464902999997,240,0.089529464902999997,240,True,True,True,True,True,True,True
equity,ridge,0,0,323,42000449,365,11845b47e49c23a005dd828ff3a6d2f5f9aca6f32000378ff3a8996a2d5b7cd1,0.13298670133000001,0.66493350664999995,False,False,,0.0055862997639999998,240,0.0055862997639999998,240,0.0055862997639999998,240,0.096538389030000005,240,0.096538389030000005,240,True,True,True,True,True,True,True
equity,ridge,0,0,324,42000450,366,d4868aa1764c0463d7c44c329c8884b92cc88fa05a13a7fd25b3ae436436cd44,0.192780721928,0.96390360963999999,False,False,,-0.020934423628,240,-0.020934423628,240,-0.020934423628,240,0.084192611289000005,240,0.084192611289000005,240,True,True,True,True,True,True,True
equity,ridge,0,0,325,42000451,367,80b4753f3bb061cdb5d2cba1585c0b254fc6f5dd33d0b1b0f714afd3acc3f2cc,0.13698630137000001,0.68493150685000004,False,False,,-0.010354504864000001,240,-0.010354504864000001,240,-0.010354504864000001,240,0.096843053807000007,240,0.096843053807000007,240,True,True,True,True,True,True,True
equity,ridge,0,0,326,42000452,368,f206d47798cdfeb6d81519545e91d33d84fc98b764eba45bc6e73c7cebfe71b3,0.13378662133800001,0.66893310668999995,False,False,,-0.066955795038000004,240,-0.066955795038000004,240,-0.066955795038000004,240,0.098054197947000002,240,0.098054197947000002,240,True,True,True,True,True,True,True
equity,ridge,0,0,327,42000453,369,ff60b207b21f8abc9616261f27739c298b0194dddbf20df4bca54db006fed726,0.163183681632,0.81591840816000005,False,False,,-0.072511635054999996,240,-0.072511635054999996,240,-0.072511635054999996,240,0.090295118697999999,240,0.090295118697999999,240,True,True,True,True,True,True,True
equity,ridge,0,0,328,42000454,370,8c0e541371ed6f56975f38974e5f1f4f40ad4dee34fcd3d2d5604ac7b34c16c6,0.16078392160800001,0.80391960803999996,False,False,,-0.018744543655000001,240,-0.018744543655000001,240,-0.018744543655000001,240,0.091568898625000006,240,0.091568898625000006,240,True,True,True,True,True,True,True
equity,ridge,0,0,329,42000455,371,ea79326fc9c34dc3b8d218b60f584b375f2046f5b1e57c44afa7bc9416fe8959,0.17618238176199999,0.88091190881000003,False,False,,0.039897741575999998,240,0.039897741575999998,240,0.039897741575999998,240,0.088224626082999996,240,0.088224626082999996,240,True,True,True,True,True,True,True
equity,ridge,0,0,330,42000456,372,ce1bc672ce3a9c6ab4029e0c3b9510a2d76670453d99c8d2917cc47b59fa6b03,0.212678732127,1,False,False,,-0.014488793155999999,240,-0.014488793155999999,240,-0.014488793155999999,240,0.080136832771999997,240,0.080136832771999997,240,True,True,True,True,True,True,True
equity,ridge,0,0,331,42000457,373,0224904f07ce1478e0635a5ed51ca113c40fcd4d9b2e84f9e1d6da141e1758d2,0.195180481952,0.97590240975999998,False,False,,-0.011235837758,240,-0.011235837758,240,-0.011235837758,240,0.082051614947000001,240,0.082051614947000001,240,True,True,True,True,True,True,True
equity,ridge,0,0,332,42000458,374,fa761e6a7d867025333ff9e8c06ffcf6351486e339b0590935ab13a08dd6e484,0.15668433156700001,0.78342165783499995,False,False,,0.067542025956999999,240,0.067542025956999999,240,0.067542025956999999,240,0.091482897874000005,240,0.091482897874000005,240,True,True,True,True,True,True,True
equity,ridge,0,0,333,42000459,375,3b20d399a00c161f9dd894d16334c65f1abd0679a201ece725383ebdace47514,0.19838016198399999,0.99190080991999996,False,False,,0.070012109660000002,240,0.070012109660000002,240,0.070012109660000002,240,0.083653649364999999,240,0.083653649364999999,240,True,True,True,True,True,True,True
equity,ridge,0,0,334,42000460,376,9af411cacb273d8a7c055459ef6e1553b7ba368f8137cad8048cde681177894d,0.070792920708000001,0.35396460353999998,False,False,,-0.044454270278000002,240,-0.044454270278000002,240,-0.044454270278000002,240,0.116432942107,240,0.116432942107,240,True,True,True,True,True,True,True
equity,ridge,0,0,335,42000461,377,48c5d5ff0e6f3cce66a834486f1725b10da906175a08d73e5c99004cd68bb95b,0.22897710229000001,1,False,False,,0.023964448624,240,0.023964448624,240,0.023964448624,240,0.078004239222999996,240,0.078004239222999996,240,True,True,True,True,True,True,True
equity,ridge,0,0,336,42000462,378,15b3ac3958f201ddd88167429dae84f601a6f9261e9ea7758d29c6deab855039,0.219178082192,1,False,False,,-0.025434884896000001,240,-0.025434884896000001,240,-0.025434884896000001,240,0.080699946004999995,240,0.080699946004999995,240,True,True,True,True,True,True,True
equity,ridge,0,0,337,42000463,379,961e86400bbd68eb5b4ae96888ffe8a22f147d5977944c9b5c6cb3805f437c2f,0.194380561944,0.97190280971999998,False,False,,0.0073382891719999998,240,0.0073382891719999998,240,0.0073382891719999998,240,0.085536638688999994,240,0.085536638688999994,240,True,True,True,True,True,True,True
equity,ridge,0,0,338,42000464,380,b9ff092cf538f05ae9e8ebd98ee0ea4d0e72cc52bea17580f6d8026ab18b2d5b,0.15728427157300001,0.786421357865,False,False,,0.074645717585999999,240,0.074645717585999999,240,0.074645717585999999,240,0.093147204671000003,240,0.093147204671000003,240,True,True,True,True,True,True,True
equity,ridge,0,0,339,42000465,381,8003b9383639d887e28608fd82e7873ee889c7767fa09020362db989525d9cc2,0.13808619138100001,0.690430956905,False,False,,0.064822336198,240,0.064822336198,240,0.064822336198,240,0.094709960938999999,240,0.094709960938999999,240,True,True,True,True,True,True,True
equity,ridge,0,0,340,42000466,382,5d9d80e1b64db66a1b0dc68ef3c3636a44b62d9dd74ec10fa83bd891fcfa5ebd,0.117688231177,0.58844115588500001,False,False,,-0.098617342501999994,240,-0.098617342501999994,240,-0.098617342501999994,240,0.100609209031,240,0.100609209031,240,True,True,True,True,True,True,True
equity,ridge,0,0,341,42000467,383,b1b9280725c401bcbf5cfe3356428995199111c8fd34fecbc70e26ec40b35609,0.192480751925,0.96240375962500002,False,False,,-0.010783435435,240,-0.010783435435,240,-0.010783435435,240,0.085474102728999996,240,0.085474102728999996,240,True,True,True,True,True,True,True
equity,ridge,0,0,342,42000468,384,674dd30ca4bdd850c5e0fa5e5d30b1398f22bbff5ee32f98d2be8f5859896bd8,0.143685631437,0.71842815718499997,False,False,,0.015566009055,240,0.015566009055,240,0.015566009055,240,0.095530445593999994,240,0.095530445593999994,240,True,True,True,True,True,True,True
equity,ridge,0,0,343,42000469,385,f42a00f81c185fc9b6e91ea2fc37b3009b334093bd3f0b099cb8d1b6c6e01537,0.164383561644,0.82191780822000005,False,False,,0.042912974198999997,240,0.042912974198999997,240,0.042912974198999997,240,0.089380954932999995,240,0.089380954932999995,240,True,True,True,True,True,True,True
equity,ridge,0,0,344,42000470,386,03b2d3d23d8e918d38c4881511b1e36e109a4be6d422c30dfd9fe07a233417eb,0.20937906209400001,1,False,False,,-0.072121766310999993,240,-0.072121766310999993,240,-0.072121766310999993,240,0.080418729534000005,240,0.080418729534000005,240,True,True,True,True,True,True,True
equity,ridge,0,0,345,42000471,387,dc42c5636895e6100c2a94e7435d22ea756d1ff2fc82424f059ce11073cb4ffb,0.190080991901,0.95040495950500004,False,False,,-0.065362775198000003,240,-0.065362775198000003,240,-0.065362775198000003,240,0.086239781619000005,240,0.086239781619000005,240,True,True,True,True,True,True,True
equity,ridge,0,0,346,42000472,388,6153cc40b5523e7158d59df53516d7efa13f259b6b15fba35466fe4a2587c83a,0.18188181181900001,0.90940905909500003,False,False,,0.036990175227000002,240,0.036990175227000002,240,0.036990175227000002,240,0.087951144386000005,240,0.087951144386000005,240,True,True,True,True,True,True,True
