arm,carrier,ic_injected,repetition,injection_seed,permutation_seed,injected_dataset_sha256,permutation_p_value_two_sided,bonferroni_adjusted_p_value,detected,n_ic_injected,ic_raw_carrier,n_ic_raw_carrier,ratio_to_injected_ic_raw_carrier,ic_panel_carrier,n_ic_panel_carrier,ratio_to_injected_ic_panel_carrier,ic_model_input_carrier,n_ic_model_input_carrier,ratio_to_injected_ic_model_input_carrier,ic_model_prediction,n_ic_model_prediction,ratio_to_injected_ic_model_prediction,ic_final_evaluation,n_ic_final_evaluation,ratio_to_injected_ic_final_evaluation
sanity,equity,0.90000000000000002,18,44000150,60,857d567138562179b28ab84334952bb9452007fb081440eb493b7d026ef47e16,9.9990001000000006e-05,0.00049995000499999996,True,,0.91142298744100003,240,1.0126922082680001,0.91142298744100003,240,1.0126922082680001,0.91142298744100003,240,1.0126922082680001,0.75062992601,240,0.834033251122,0.75062992601,240,0.834033251122
sanity,equity,0.90000000000000002,19,44000151,61,ac7b4e6ef4390e0c413b05e06b427ef8a1b6fdaff34610f8b763de1a31d8796e,9.9990001000000006e-05,0.00049995000499999996,True,,0.89406079557499996,240,0.99340088397199999,0.89406079557499996,240,0.99340088397199999,0.89406079557499996,240,0.99340088397199999,0.75777176929900003,240,0.84196863255400001,0.75777176929900003,240,0.84196863255400001
sanity,equity,0.90000000000000002,20,44000152,62,0074e2f6bbd039c2b12880fedfe531d1c6ece8695a479913b7c8a25c548ba279,9.9990001000000006e-05,0.00049995000499999996,True,,0.89810058507500001,240,0.99788953897199995,0.89810058507500001,240,0.99788953897199995,0.89810058507500001,240,0.99788953897199995,0.75937339689799999,240,0.84374821877499995,0.75937339689799999,240,0.84374821877499995
sanity,equity,0.90000000000000002,21,44000153,63,abab169899832df8ccd1481206876aa3a3eeb5b1741cb95ccbde9aeac01969c7,9.9990001000000006e-05,0.00049995000499999996,True,,0.91753338367100001,240,1.0194815374120001,0.91753338367100001,240,1.0194815374120001,0.91753338367100001,240,1.0194815374120001,0.77732954932999998,240,0.863699499255,0.77732954932999998,240,0.863699499255
sanity,equity,0.90000000000000002,22,44000154,64,f93e40cd8297627c297f8f9c4c7bcc184b392f7f4c4c1ea64a7f8201830e86ca,9.9990001000000006e-05,0.00049995000499999996,True,,0.92320609210399995,240,1.0257845467819999,0.92320609210399995,240,1.0257845467819999,0.92320609210399995,240,1.0257845467819999,0.77094559483900005,240,0.85660621648799995,0.77094559483900005,240,0.85660621648799995
sanity,equity,0.90000000000000002,23,44000155,65,7e64e7fc558f683f9bc6fdaecbfe5252817f99ee519c53f4486e663ea8f50207,9.9990001000000006e-05,0.00049995000499999996,True,,0.91204811130600005,240,1.01338679034,0.91204811130600005,240,1.01338679034,0.91204811130600005,240,1.01338679034,0.76512450575400004,240,0.85013833972700004,0.76512450575400004,240,0.85013833972700004
sanity,equity,0.90000000000000002,24,44000156,66,ef32075f88a6f48c822a40f98a4a128d2b88aee7fdcb8fd3121b105714ba1432,9.9990001000000006e-05,0.00049995000499999996,True,,0.90463266890899996,240,1.0051474098990001,0.90463266890899996,240,1.0051474098990001,0.90463266890899996,240,1.0051474098990001,0.76882076756999995,240,0.85424529729999998,0.76882076756999995,240,0.85424529729999998
sanity,equity,0.90000000000000002,25,44000157,67,59ee40e8e30c25685d30a869a4530f2060d2190c1574b17536d9fc4b181b6445,9.9990001000000006e-05,0.00049995000499999996,True,,0.90985241140799999,240,1.010947123787,0.90985241140799999,240,1.010947123787,0.90985241140799999,240,1.010947123787,0.74952024136499995,240,0.83280026818399999,0.74952024136499995,240,0.83280026818399999
sanity,equity,0.90000000000000002,26,44000158,68,1f4b860a556de96a7fa892db18e5334f2f558fa5dbb39945a8ad278999256e08,9.9990001000000006e-05,0.00049995000499999996,True,,0.91997114388099999,240,1.0221901598680001,0.91997114388099999,240,1.0221901598680001,0.91997114388099999,240,1.0221901598680001,0.777563997407,240,0.86395999711899996,0.777563997407,240,0.86395999711899996
sanity,equity,0.90000000000000002,27,44000159,69,3e41ec46558a96b8d24020308b40061730b0106a556505bc6facd556c0bef123,9.9990001000000006e-05,0.00049995000499999996,True,,0.90652360145499999,240,1.0072484460610001,0.90652360145499999,240,1.0072484460610001,0.90652360145499999,240,1.0072484460610001,0.78465118494700004,240,0.87183464994100002,0.78465118494700004,240,0.87183464994100002
sanity,equity,0.90000000000000002,28,44000160,70,f6cf3c36a769291121bf2fdd4ae8cadb1f6e3d49526a52a569ad8ad002317be7,9.9990001000000006e-05,0.00049995000499999996,True,,0.92052595506500001,240,1.022806616739,0.92052595506500001,240,1.022806616739,0.92052595506500001,240,1.022806616739,0.78310399036300005,240,0.87011554484800002,0.78310399036300005,240,0.87011554484800002
sanity,equity,0.90000000000000002,29,44000161,71,8eaf5ed1df4f3ace5439315c1012c3dd6a21855407ae5fa2fb15ce2f3d701724,9.9990001000000006e-05,0.00049995000499999996,True,,0.91429846164100004,240,1.0158871796010001,0.91429846164100004,240,1.0158871796010001,0.91429846164100004,240,1.0158871796010001,0.77231314619400004,240,0.85812571799399995,0.77231314619400004,240,0.85812571799399995
sanity,equity,0.90000000000000002,30,44000162,72,e1750cf5e4929bc21cd0e4c03e95179daac63f0f93eb07ff3cf05826b1b3dc09,9.9990001000000006e-05,0.00049995000499999996,True,,0.88971635924799997,240,0.98857373249799996,0.88971635924799997,240,0.98857373249799996,0.88971635924799997,240,0.98857373249799996,0.75469297093900001,240,0.83854774548800004,0.75469297093900001,240,0.83854774548800004
sanity,equity,0.90000000000000002,31,44000163,73,0b6751a6e8c34fa524f6a5fd492d52e103a6f6cb20e1a3e054daba8f89ce7c16,9.9990001000000006e-05,0.00049995000499999996,True,,0.90134351846500005,240,1.0014927982940001,0.90134351846500005,240,1.0014927982940001,0.90134351846500005,240,1.0014927982940001,0.74910648122900003,240,0.83234053469900005,0.74910648122900003,240,0.83234053469900005
sanity,equity,0.90000000000000002,32,44000164,74,18bb9299887c0664c59d2cca805e8d529b47e03dc2a14a393974da3f3a4295cc,9.9990001000000006e-05,0.00049995000499999996,True,,0.90811750197200003,240,1.0090194466360001,0.90811750197200003,240,1.0090194466360001,0.90811750197200003,240,1.0090194466360001,0.75729510539800005,240,0.84143900599800003,0.75729510539800005,240,0.84143900599800003
sanity,equity,0.90000000000000002,33,44000165,75,cc144e7c717703e92acab4dcdff34018cd51382bb51c0c81020d5ac74d9d5936,9.9990001000000006e-05,0.00049995000499999996,True,,0.89687361915099995,240,0.99652624350100005,0.89687361915099995,240,0.99652624350100005,0.89687361915099995,240,0.99652624350100005,0.76789091207100002,240,0.85321212452299999,0.76789091207100002,240,0.85321212452299999
sanity,equity,0.90000000000000002,34,44000166,76,91ff28832b8947936d5555cbf1175a53c663cb1013106241afbbcdc1753361f2,9.9990001000000006e-05,0.00049995000499999996,True,,0.905125362308,240,1.0056948470089999,0.905125362308,240,1.0056948470089999,0.905125362308,240,1.0056948470089999,0.75879557316699997,240,0.843106192408,0.75879557316699997,240,0.843106192408
sanity,equity,0.90000000000000002,35,44000167,77,47d46a82d92adbb0b97ec9b39df49998e1a7595cb803cc1214b68a373cbeeef1,9.9990001000000006e-05,0.00049995000499999996,True,,0.91111811440000001,240,1.012353460445,0.91111811440000001,240,1.012353460445,0.91111811440000001,240,1.012353460445,0.77699356665800001,240,0.86332618517600002,0.77699356665800001,240,0.86332618517600002
sanity,equity,0.90000000000000002,36,44000168,78,008a6d04b634e4357c41840afe0ac2024133b7a9ab433e737ddb7c8f2db3eef3,9.9990001000000006e-05,0.00049995000499999996,True,,0.91171199547000004,240,1.0130133283,0.91171199547000004,240,1.0130133283,0.91171199547000004,240,1.0130133283,0.75681059920299998,240,0.84090066578099998,0.75681059920299998,240,0.84090066578099998
sanity,equity,0.90000000000000002,37,44000169,79,82d0f77965c62e05cf1daeabb31f70ddd301aadb516d8757d00c206d198f0d78,9.9990001000000006e-05,0.00049995000499999996,True,,0.90589866020999998,240,1.0065540668999999,0.90589866020999998,240,1.0065540668999999,0.90589866020999998,240,1.0065540668999999,0.76305394151899997,240,0.847837712799,0.76305394151899997,240,0.847837712799
sanity,equity,0.90000000000000002,38,44000170,80,b5948ae3d55ee76a99f8b21a6a97c9a3f7cab6659004dc1acc1222536af7d75a,9.9990001000000006e-05,0.00049995000499999996,True,,0.90016331397399996,240,1.000181459972,0.90016331397399996,240,1.000181459972,0.90016331397399996,240,1.000181459972,0.76351523533099996,240,0.84835026147899995,0.76351523533099996,240,0.84835026147899995
sanity,equity,0.90000000000000002,39,44000171,81,d272317196147239c2b2977a4134001bc92742d30898ba5014ccc008aefbaa72,9.9990001000000006e-05,0.00049995000499999996,True,,0.90617973326000001,240,1.0068663702889999,0.90617973326000001,240,1.0068663702889999,0.90617973326000001,240,1.0068663702889999,0.75676336684099998,240,0.84084818537899997,0.75676336684099998,240,0.84084818537899997
sanity,equity,0.90000000000000002,40,44000172,82,3986739140b310165bae714a0658f50d8094c4897f3a26d104297d8815c667f0,9.9990001000000006e-05,0.00049995000499999996,True,,0.89402947420099999,240,0.993366082446,0.89402947420099999,240,0.993366082446,0.89402947420099999,240,0.993366082446,0.74594187627700004,240,0.828824306974,0.74594187627700004,240,0.828824306974
sanity,equity,0.90000000000000002,41,44000173,83,a880b4b11f83eddc20cca8f518191f8c6034c96b2d0727f8712e765160557235,9.9990001000000006e-05,0.00049995000499999996,True,,0.90735201998899995,240,1.008168911099,0.90735201998899995,240,1.008168911099,0.90735201998899995,240,1.008168911099,0.77630614165599998,240,0.86256237961799997,0.77630614165599998,240,0.86256237961799997
sanity,equity,0.90000000000000002,42,44000174,84,945204bdfb2048508f911511f7fd7ce090b4cb9a3ed0932b6f47462cb106a625,9.9990001000000006e-05,0.00049995000499999996,True,,0.91656458815200004,240,1.018405097946,0.91656458815200004,240,1.018405097946,0.91656458815200004,240,1.018405097946,0.76528868675999995,240,0.85032076306600002,0.76528868675999995,240,0.85032076306600002
sanity,equity,0.90000000000000002,43,44000175,85,0c952808524bb98639d66fb2316a398194c95888ecd783ce3d4b00d01726d05f,9.9990001000000006e-05,0.00049995000499999996,True,,0.88544206397299996,240,0.98382451552500005,0.88544206397299996,240,0.98382451552500005,0.88544206397299996,240,0.98382451552500005,0.782408536599,240,0.86934281844399997,0.782408536599,240,0.86934281844399997
sanity,equity,0.90000000000000002,44,44000176,86,9aab8ae5b9438ca52c633822340096a7cfb522e3aa8d4eac07c8d44db347abd8,9.9990001000000006e-05,0.00049995000499999996,True,,0.90820377124999996,240,1.009115301389,0.90820377124999996,240,1.009115301389,0.90820377124999996,240,1.009115301389,0.74607443422899999,240,0.82897159358700001,0.74607443422899999,240,0.82897159358700001
sanity,equity,0.90000000000000002,45,44000177,87,63a050ad71b2cf078307e5de2c934b07c36ab323846e4715d5ebfe0937203899,9.9990001000000006e-05,0.00049995000499999996,True,,0.89088814684100004,240,0.98987571871299995,0.89088814684100004,240,0.98987571871299995,0.89088814684100004,240,0.98987571871299995,0.73422063772500001,240,0.81580070858300002,0.73422063772500001,240,0.81580070858300002
sanity,equity,0.90000000000000002,46,44000178,88,fd12016ac6f841e54fba6b1def7f61c2e56a21d66c78daeb7896dae49230fc82,9.9990001000000006e-05,0.00049995000499999996,True,,0.90129636541500002,240,1.0014404060169999,0.90129636541500002,240,1.0014404060169999,0.90129636541500002,240,1.0014404060169999,0.770742841618,240,0.856380935131,0.770742841618,240,0.856380935131
sanity,equity,0.90000000000000002,47,44000179,89,7121884c43b4d3f13f0d6f2f860a8a7e5cb270b6f99e182c24ab3300154989ff,9.9990001000000006e-05,0.00049995000499999996,True,,0.90187462618699998,240,1.002082917986,0.90187462618699998,240,1.002082917986,0.90187462618699998,240,1.002082917986,0.75962366676000004,240,0.84402629640000004,0.75962366676000004,240,0.84402629640000004
sanity,equity,0.90000000000000002,48,44000180,90,0ba77dc5a418a51566c7f8a8e5a3aa3d0e1d5156c99bd617d6342a282e3a21bf,9.9990001000000006e-05,0.00049995000499999996,True,,0.89363871818600005,240,0.99293190909499995,0.89363871818600005,240,0.99293190909499995,0.89363871818600005,240,0.99293190909499995,0.72624300764799998,240,0.80693667516500001,0.72624300764799998,240,0.80693667516500001
sanity,equity,0.90000000000000002,49,44000181,91,627f0fbf2a6f90862488715b807dd087c3be87405008fa74371991e2cffdef86,9.9990001000000006e-05,0.00049995000499999996,True,,0.88945067643599995,240,0.98827852937299998,0.88945067643599995,240,0.98827852937299998,0.88945067643599995,240,0.98827852937299998,0.75459173655900003,240,0.83843526284299996,0.75459173655900003,240,0.83843526284299996
sanity,equity,0.90000000000000002,50,44000182,92,ec3690156736b5cb2dc57f859ca6bdd5ae3cd5ac6cf39a2d7dd099363a0041c5,9.9990001000000006e-05,0.00049995000499999996,True,,0.90624249140500002,240,1.0069361015610001,0.90624249140500002,240,1.0069361015610001,0.90624249140500002,240,1.0069361015610001,0.78282274330199997,240,0.869803048114,0.78282274330199997,240,0.869803048114
sanity,equity,0.90000000000000002,51,44000183,93,e91f71f73e4774df42cea191523959aeda87bbef5a12a8949c9651cf59fce192,9.9990001000000006e-05,0.00049995000499999996,True,,0.88332480589399998,240,0.98147200654900002,0.88332480589399998,240,0.98147200654900002,0.88332480589399998,240,0.98147200654900002,0.69898849383299999,240,0.77665388203600005,0.69898849383299999,240,0.77665388203600005
sanity,equity,0.90000000000000002,52,44000184,94,f56464144a1512d207c1846728d5b55769182d63afd656a223e0fe61f8a7ab97,9.9990001000000006e-05,0.00049995000499999996,True,,0.89259168947699996,240,0.99176854386299995,0.89259168947699996,240,0.99176854386299995,0.89259168947699996,240,0.99176854386299995,0.75363813638599997,240,0.83737570709499998,0.75363813638599997,240,0.83737570709499998
sanity,equity,0.90000000000000002,53,44000185,95,10bfecf15bc8297bffde7bf9080151be64ce0be470bcaab807d1f57093557295,9.9990001000000006e-05,0.00049995000499999996,True,,0.90747691771600003,240,1.0083076863510001,0.90747691771600003,240,1.0083076863510001,0.90747691771600003,240,1.0083076863510001,0.74585551687999996,240,0.828728352088,0.74585551687999996,240,0.828728352088
sanity,equity,0.90000000000000002,54,44000186,96,87508b57c31e16d8636ad037d05f57c90bd24178ae3fc5645ad91ee8618a4797,9.9990001000000006e-05,0.00049995000499999996,True,,0.90739906148899996,240,1.008221179432,0.90739906148899996,240,1.008221179432,0.90739906148899996,240,1.008221179432,0.74866868463000003,240,0.83185409403300004,0.74866868463000003,240,0.83185409403300004
sanity,equity,0.90000000000000002,55,44000187,97,4a95627066b7e5030de08a084aa7af7df69afbc117707dcd9a95a221fadee146,9.9990001000000006e-05,0.00049995000499999996,True,,0.90647693197199997,240,1.00719659108,0.90647693197199997,240,1.00719659108,0.90647693197199997,240,1.00719659108,0.75971756585700001,240,0.84413062872900002,0.75971756585700001,240,0.84413062872900002
sanity,equity,0.90000000000000002,56,44000188,98,34b2e72087c62f25fef7e32ef4f405c01adf27ea0ec5b50629edfae69c0ace8e,9.9990001000000006e-05,0.00049995000499999996,True,,0.90374983329500003,240,1.0041664814389999,0.90374983329500003,240,1.0041664814389999,0.90374983329500003,240,1.0041664814389999,0.79329353172299999,240,0.88143725747000001,0.79329353172299999,240,0.88143725747000001
sanity,equity,0.90000000000000002,57,44000189,99,814f61d942a3d9d514c524ead314e71b9079d7d301c8da157da12a6063d03100,9.9990001000000006e-05,0.00049995000499999996,True,,0.91775210484600001,240,1.0197245609400001,0.91775210484600001,240,1.0197245609400001,0.91775210484600001,240,1.0197245609400001,0.77645435177800004,240,0.86272705753099999,0.77645435177800004,240,0.86272705753099999
sanity,equity,0.90000000000000002,58,44000190,100,eb4d117265a07046ab8ef37e600bcab9326fa7b52b6cd8ed957d5aaf35b68d64,9.9990001000000006e-05,0.00049995000499999996,True,,0.90156206452999998,240,1.001735627255,0.90156206452999998,240,1.001735627255,0.90156206452999998,240,1.001735627255,0.78738632044400003,240,0.87487368938300003,0.78738632044400003,240,0.87487368938300003
sanity,equity,0.90000000000000002,59,44000191,101,75f888ed130be1f9bc5286289280419c1828d9bbdce39bb477cf5db59c0c6550,9.9990001000000006e-05,0.00049995000499999996,True,,0.89488114083799997,240,0.99431237870900002,0.89488114083799997,240,0.99431237870900002,0.89488114083799997,240,0.99431237870900002,0.74498030833700002,240,0.82775589815200001,0.74498030833700002,240,0.82775589815200001
sanity,equity,0.90000000000000002,60,44000192,102,eda64dc9b687d06114fe12b7351003153b91a698357648e230cc3dfc1dc99e5b,9.9990001000000006e-05,0.00049995000499999996,True,,0.91597059333300002,240,1.017745103704,0.91597059333300002,240,1.017745103704,0.91597059333300002,240,1.017745103704,0.75514610502299995,240,0.83905122780300001,0.75514610502299995,240,0.83905122780300001
sanity,equity,0.90000000000000002,61,44000193,103,4ac95570575721a843a5970e6858769bb7cb6a01c61ef14183882074f223367d,9.9990001000000006e-05,0.00049995000499999996,True,,0.91096974309000001,240,1.0121886034330001,0.91096974309000001,240,1.0121886034330001,0.91096974309000001,240,1.0121886034330001,0.75803740320500002,240,0.84226378133900004,0.75803740320500002,240,0.84226378133900004
sanity,equity,0.90000000000000002,62,44000194,104,4368c7e5a8716caad95f3e6ab70f17c2d30cf865270d02a7c40a29a52834bd6d,9.9990001000000006e-05,0.00049995000499999996,True,,0.89190411537500003,240,0.99100457263899999,0.89190411537500003,240,0.99100457263899999,0.89190411537500003,240,0.99100457263899999,0.76326458246200002,240,0.84807175829100001,0.76326458246200002,240,0.84807175829100001
sanity,equity,0.90000000000000002,63,44000195,105,0662a6035d3ec7a2087cb59b5ad3c8a9e0e72abed831db88b4909c3f743f45b6,9.9990001000000006e-05,0.00049995000499999996,True,,0.92923064584000004,240,1.0324784953770001,0.92923064584000004,240,1.0324784953770001,0.92923064584000004,240,1.0324784953770001,0.77400874157900001,240,0.86000971286500005,0.77400874157900001,240,0.86000971286500005
sanity,equity,0.90000000000000002,64,44000196,106,091273463b1be39c05fa997f42aea704289d07d057cd5055194152482514db9a,9.9990001000000006e-05,0.00049995000499999996,True,,0.89566254058600003,240,0.995180600651,0.89566254058600003,240,0.995180600651,0.89566254058600003,240,0.995180600651,0.76860164983400003,240,0.85400183314900002,0.76860164983400003,240,0.85400183314900002
sanity,equity,0.90000000000000002,65,44000197,107,e14fac70328b09cd5fde5acc69557f8d7bb697c8bd1dcab55489b5b8bb7dd73a,9.9990001000000006e-05,0.00049995000499999996,True,,0.91304038040900004,240,1.014489311565,0.91304038040900004,240,1.014489311565,0.91304038040900004,240,1.014489311565,0.77911147315600005,240,0.86567941461800002,0.77911147315600005,240,0.86567941461800002
sanity,equity,0.90000000000000002,66,44000198,108,07229c3af485e566ab8ed8d1f563b0970cecce3fac37cfc9df5dc819ac4eaf67,9.9990001000000006e-05,0.00049995000499999996,True,,0.89405266753599999,240,0.99339185281800002,0.89405266753599999,240,0.99339185281800002,0.89405266753599999,240,0.99339185281800002,0.761389360884,240,0.84598817875999999,0.761389360884,240,0.84598817875999999
sanity,equity,0.90000000000000002,67,44000199,109,ed8cb6791b664b35ca430891563d1cc37280419a931bcc00739054cdf91aaa0e,9.9990001000000006e-05,0.00049995000499999996,True,,0.90764111264199998,240,1.0084901251580001,0.90764111264199998,240,1.0084901251580001,0.90764111264199998,240,1.0084901251580001,0.76996921730800005,240,0.85552135256499995,0.76996921730800005,240,0.85552135256499995
sanity,equity,0.90000000000000002,68,44000200,110,05caf676639ac136704a8063a8a9d4107b93a5df9a5daf59982e4c447d0b1ffa,9.9990001000000006e-05,0.00049995000499999996,True,,0.90149929044900001,240,1.001665878277,0.90149929044900001,240,1.001665878277,0.90149929044900001,240,1.001665878277,0.77553251643099996,240,0.86170279603400002,0.77553251643099996,240,0.86170279603400002
sanity,equity,0.90000000000000002,69,44000201,111,d79eae6ab1d6bb4880727c3bc16a94f196b726d46865a2377d4266d81497f2f1,9.9990001000000006e-05,0.00049995000499999996,True,,0.914743832742,240,1.01638203638,0.914743832742,240,1.01638203638,0.914743832742,240,1.01638203638,0.78069749987299997,240,0.86744166652499999,0.78069749987299997,240,0.86744166652499999
sanity,equity,0.90000000000000002,70,44000202,112,85d7fc400804751a1c724481221cfaac5811f097d21baf1d1759e4f731a820ef,9.9990001000000006e-05,0.00049995000499999996,True,,0.90026481486499998,240,1.0002942387389999,0.90026481486499998,240,1.0002942387389999,0.90026481486499998,240,1.0002942387389999,0.74578529633299995,240,0.82865032925799997,0.74578529633299995,240,0.82865032925799997
sanity,equity,0.90000000000000002,71,44000203,113,56181ac1003b3064feab85e2d0766a346650b0822e35537a4742575b6bdb43b6,9.9990001000000006e-05,0.00049995000499999996,True,,0.90343723262300002,240,1.0038191473589999,0.90343723262300002,240,1.0038191473589999,0.90343723262300002,240,1.0038191473589999,0.76890635747400005,240,0.85434039719300003,0.76890635747400005,240,0.85434039719300003
sanity,equity,0.90000000000000002,72,44000204,114,42ec48ade5ad0d6d49318849ff2bede9e4a86a1f2624eace9648c9e6deec0f0c,9.9990001000000006e-05,0.00049995000499999996,True,,0.91178240303299996,240,1.0130915589259999,0.91178240303299996,240,1.0130915589259999,0.91178240303299996,240,1.0130915589259999,0.77907245675500003,240,0.86563606306100005,0.77907245675500003,240,0.86563606306100005
sanity,equity,0.90000000000000002,73,44000205,115,76908dfd02ff3912574840ac5b15033a590eda06ba9fdb34e5ff19277b212e28,9.9990001000000006e-05,0.00049995000499999996,True,,0.901452429005,240,1.0016138100059999,0.901452429005,240,1.0016138100059999,0.901452429005,240,1.0016138100059999,0.77314167975899994,240,0.85904631084299998,0.77314167975899994,240,0.85904631084299998
sanity,equity,0.90000000000000002,74,44000206,116,631da126901844440aaaca2b9791488248c4d924594fe05bdbbe28835edb4985,9.9990001000000006e-05,0.00049995000499999996,True,,0.89613149114199997,240,0.99570165682400003,0.89613149114199997,240,0.99570165682400003,0.89613149114199997,240,0.99570165682400003,0.75959224171200002,240,0.84399137968000004,0.75959224171200002,240,0.84399137968000004
sanity,equity,0.90000000000000002,75,44000207,117,f88b05b5c99c6578ae03c11c72cfdab3afd5ee50c060dd3a3815a25edd1de6dc,9.9990001000000006e-05,0.00049995000499999996,True,,0.89600648974099995,240,0.99556276637899999,0.89600648974099995,240,0.99556276637899999,0.89600648974099995,240,0.99556276637899999,0.75040329202,240,0.833781435578,0.75040329202,240,0.833781435578
sanity,equity,0.90000000000000002,76,44000208,118,49365091fad7f82b055c96d015664717fbd2d1e407e96c2a827d57fe9c0631cf,9.9990001000000006e-05,0.00049995000499999996,True,,0.90753169307500003,240,1.0083685478610001,0.90753169307500003,240,1.0083685478610001,0.90753169307500003,240,1.0083685478610001,0.75097358044700002,240,0.83441508938499998,0.75097358044700002,240,0.83441508938499998
sanity,equity,0.90000000000000002,77,44000209,119,27d286430df8b80987a4654520db439bc2e0ce52e1c1166d36605f180b0c1f41,9.9990001000000006e-05,0.00049995000499999996,True,,0.92584729791499998,240,1.028719219906,0.92584729791499998,240,1.028719219906,0.92584729791499998,240,1.028719219906,0.76696067539699997,240,0.852178528218,0.76696067539699997,240,0.852178528218
sanity,equity,0.90000000000000002,78,44000210,120,7331cb67843d62419b1cc5d2741cfaddb043f567d7add76935a067ec1a810519,9.9990001000000006e-05,0.00049995000499999996,True,,0.91042283739499996,240,1.011580930439,0.91042283739499996,240,1.011580930439,0.91042283739499996,240,1.011580930439,0.77654053295100001,240,0.86282281438999997,0.77654053295100001,240,0.86282281438999997
sanity,equity,0.90000000000000002,79,44000211,121,a8d65f0043b5b0602db7bb1fba5d6cef7e48569f5d0a3ff60dba71ee8ba41f71,9.9990001000000006e-05,0.00049995000499999996,True,,0.88698947268100004,240,0.98554385853500004,0.88698947268100004,240,0.98554385853500004,0.88698947268100004,240,0.98554385853500004,0.75707632762400001,240,0.84119591958200002,0.75707632762400001,240,0.84119591958200002
sanity,equity,0.90000000000000002,80,44000212,122,21ca387e9f13d130b56e62fbbbc5d64fefab0587ca1a802949834283e02800bb,9.9990001000000006e-05,0.00049995000499999996,True,,0.91953349986199995,240,1.0217038887359999,0.91953349986199995,240,1.0217038887359999,0.91953349986199995,240,1.0217038887359999,0.78700267459700002,240,0.87444741621900002,0.78700267459700002,240,0.87444741621900002
sanity,equity,0.90000000000000002,81,44000213,123,21b1434e0b4fea0d4098b2b532665d076b068848ddb241d95829a257c42f6438,9.9990001000000006e-05,0.00049995000499999996,True,,0.91433758025099998,240,1.0159306447230001,0.91433758025099998,240,1.0159306447230001,0.91433758025099998,240,1.0159306447230001,0.73594749458700004,240,0.81771943842999995,0.73594749458700004,240,0.81771943842999995
sanity,equity,0.90000000000000002,82,44000214,124,9beb9b5fffc733af7a945f2caeb3824cbaf7b39114f6c68c6140481a6d688cc3,9.9990001000000006e-05,0.00049995000499999996,True,,0.91445461718200005,240,1.0160606857579999,0.91445461718200005,240,1.0160606857579999,0.91445461718200005,240,1.0160606857579999,0.76432747838100001,240,0.84925275375700005,0.76432747838100001,240,0.84925275375700005
sanity,equity,0.90000000000000002,83,44000215,125,3bbc3b72052240806fc30b3a854e14c28dc0ecbcc0efa8b1eb02fa335e323044,9.9990001000000006e-05,0.00049995000499999996,True,,0.89981169745,240,0.99979077494400004,0.89981169745,240,0.99979077494400004,0.89981169745,240,0.99979077494400004,0.77055505020100001,240,0.85617227800100004,0.77055505020100001,240,0.85617227800100004
sanity,equity,0.90000000000000002,84,44000216,126,2c58d725c7ecc94ee1f41344837fc29573c7e8656584201311003ae775fb232a,9.9990001000000006e-05,0.00049995000499999996,True,,0.91395469711999999,240,1.015505219022,0.91395469711999999,240,1.015505219022,0.91395469711999999,240,1.015505219022,0.76178781485699998,240,0.84643090539700006,0.76178781485699998,240,0.84643090539700006
sanity,equity,0.90000000000000002,85,44000217,127,422ce1f6ba18d405181ec7affc9f33d34da94929cb27c21dab96ed18198778b4,9.9990001000000006e-05,0.00049995000499999996,True,,0.92026040871299997,240,1.022511565237,0.92026040871299997,240,1.022511565237,0.92026040871299997,240,1.022511565237,0.77875959506600001,240,0.86528843896200003,0.77875959506600001,240,0.86528843896200003
sanity,equity,0.90000000000000002,86,44000218,128,4780d09da2b0af68f7f169f561fcae218373c72851ae9ddd845020e860f1a24c,9.9990001000000006e-05,0.00049995000499999996,True,,0.90873500517600003,240,1.0097055613070001,0.90873500517600003,240,1.0097055613070001,0.90873500517600003,240,1.0097055613070001,0.77499334441199996,240,0.86110371601299995,0.77499334441199996,240,0.86110371601299995
sanity,equity,0.90000000000000002,87,44000219,129,2367f257d5434dae22871a230cccf58b157785bd0e334db2a9bdbc76a7eeef02,9.9990001000000006e-05,0.00049995000499999996,True,,0.91204815654899996,240,1.01338684061,0.91204815654899996,240,1.01338684061,0.91204815654899996,240,1.01338684061,0.75542759899599998,240,0.83936399888400004,0.75542759899599998,240,0.83936399888400004
sanity,equity,0.90000000000000002,88,44000220,130,6fa5c642cd09038d8aee42ec84f6193c2c22c2b63ea0aedb102de431f7932b68,9.9990001000000006e-05,0.00049995000499999996,True,,0.90793014741400002,240,1.008811274905,0.90793014741400002,240,1.008811274905,0.90793014741400002,240,1.008811274905,0.75543524365100001,240,0.83937249294600003,0.75543524365100001,240,0.83937249294600003
sanity,equity,0.90000000000000002,89,44000221,131,850e9e574db9636e5307e01dc172a47b7be5634a0b6ef2847b421af4642a7acb,9.9990001000000006e-05,0.00049995000499999996,True,,0.89468564688399999,240,0.99409516320500002,0.89468564688399999,240,0.99409516320500002,0.89468564688399999,240,0.99409516320500002,0.76435090782100001,240,0.84927878646800004,0.76435090782100001,240,0.84927878646800004
sanity,equity,0.90000000000000002,90,44000222,132,adc927fd49ea68c43cedafd4a343be321b64464472a8d5626f94343ca8a0d30c,9.9990001000000006e-05,0.00049995000499999996,True,,0.89519371788199997,240,0.99465968653500003,0.89519371788199997,240,0.99465968653500003,0.89519371788199997,240,0.99465968653500003,0.75820937283699996,240,0.84245485870799997,0.75820937283699996,240,0.84245485870799997
