ticker,company_name,year,sector,indices,is_bist100,benchmark_same_year_return_pct,current_assets,current_ratio,ebitda,ebitda_growth_pct,ebitda_margin,enterprise_value,equity,ev_ebitda,financial_debt_ratio,gross_margin,gross_profit,gross_profit_growth_pct,leverage_ratio,long_term_liabilities,market_cap,net_debt,net_debt_to_ebitda,net_income,net_income_growth_pct,net_margin,non_current_assets,operating_income,operating_income_growth_pct,pb_ratio,pe_ratio,price_adjclose_t,price_data_available,price_drawdown_from_3y_high_pct,price_history_years_available,price_momentum_1y_pct,price_momentum_2y_pct,price_vs_bist100_1y_pct,revenue,revenue_growth_pct,roa,roe,short_term_liabilities,total_assets,working_capital,next_year_return_pct,next_year_rank_by_return,next_year_return_percentile,next_year_top_10pct_returner,next_year_top_20pct_returner,next_year_bist100_return_pct,next_year_excess_return_vs_bist100,next_year_outperform_bist100,same_year_return_pct,target_year,has_target,is_inference_row,is_public_universe,is_training_universe,universe_source
THYAO,THYAO,2024,,"BIST GERİ ALIM (XUGRA), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,28.94,342796822200.0,1.009056839,152699000.0,693301000000.0,20.48468669090324,654347980680.0,683047335600.0,,485646000000.0,19.17121661322995,142908000.0,498369000000.0,0.5383878611,415684911600.0,378816149280.0,275531831400.0,3427.311226101775,113378000.0,-12723000000.0,15.20974471110634,1060290057400.0,80393000.0,966388000000.0,0.5546,,274.504456,1.0,0.0,5.0,22.922137,99.432231,-6.017863000000002,745430000.0,1672387000000.0,8.100708342204879,16.67600645401368,339720032400.0,1403086879600.0,3076789800.0,-4.390556564469605,29.0,30.0,False,False,12.64,-17.030556564469606,False,22.91983878190776,2025,True,False,True,True,public_40
TOASO,TOASO,2024,,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,28.94,82091000000.0,2.365257729,10321968000.0,42702328000.0,8.58257445454232,100110929000.0,61652000000.0,9.6988,120393022000.0,11.11852852277629,13371873000.0,70790631000.0,0.4861222244,23616000000.0,89503929000.0,10607000000.0,2.5730325712884303,5221439000.0,49602391000.0,4.34155472845401,37885000000.0,4122373000.0,60031247000.0,1.4518,17.1416,179.007858,1.0,0.0,5.0,5.32679,38.010946,-23.61321,120266571000.0,53131184000.0,5.69262721520801,11.08547834838434,34707000000.0,119976000000.0,47384000000.0,24.76637874425418,12.0,72.5,False,False,12.64,12.12637874425418,True,5.322838113062161,2025,True,False,True,True,public_40
TRALT,TRALT,2024,,"BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,28.94,19780000000.0,8.603740757,1250045000.0,1137666000.0,14.30925420562459,57422450000.0,38707000000.0,45.9363,21578932000.0,34.18206668559236,2986118000.0,3946410000.0,0.08761550066,1418000000.0,72312450000.0,-14890000000.0,103.6006302933842,603990000.0,17632522000.0,6.91386825886684,22644000000.0,3865184000.0,42770233000.0,1.8682,119.7246,22.58,1.0,-14.823579,5.0,15.616994,-14.823579,-13.323006,8735920000.0,26275377000.0,1.863507192176991,2.042453988227966,2299000000.0,42424000000.0,17481000000.0,82.45770258236865,4.0,92.5,True,True,12.64,69.81770258236865,True,15.61699948796722,2025,True,False,True,True,public_40
TRMET,TRMET,2024,,"BIST 50 (XU050), BIST 100 (XU100), BIST TÜM (XUTUM), BIST SINAİ (XUSIN)",True,28.94,20268000000.0,7.119072708,798087000.0,1152742000.0,8.63991774136032,14142940000.0,42187000000.0,17.7211,22047357000.0,31.53599692374512,2913045000.0,4353759000.0,0.09212791599,1434000000.0,28814940000.0,-14672000000.0,95.41235441195089,-1920810000.0,17693598000.0,-20.7942748056068,26200000000.0,-571441000.0,24531176000.0,0.683,,74.25,1.0,0.0,5.0,75.035369,38.526125,46.095369000000005,9237206000.0,29582143000.0,-5.41056687674287,-11.57198110706798,2847000000.0,46468000000.0,17421000000.0,46.8354430379747,6.0,87.5,False,True,12.64,34.1954430379747,True,75.03536067892503,2025,True,False,True,True,public_40
TSKB,TSKB,2024,,"BIST MALİ (XUMAL), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,28.94,22796000000.0,1.067928418,18955421095.0,66344431217.42105,15.98183165495174,209766730000.0,33153000000.0,11.0663,98596299419.1579,21.48247707392389,29236805594.78947,77104957907.8421,0.8604254638,183030000000.0,32643730000.0,177123000000.0,49.638520992181896,2869690000.0,21491341511.31579,-0.2990060422181947,214733000000.0,3568257000.0,47208439000.0,0.9846,11.3754,11.658475,1.0,0.0,5.0,86.564883,179.633919,57.624883,158447060900.7895,175400085449.7105,3.584559479409417,26.736070365376,21346000000.0,237529000000.0,1450000000.0,-2.448657187993689,27.0,35.0,False,False,12.64,-15.08865718799369,False,86.56488549618322,2025,True,False,True,True,public_40
TTKOM,TTKOM,2024,,"BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,28.94,77843000000.0,0.9206741573,61304634000.0,138277583000.0,37.92408440688991,220669000000.0,191223000000.0,3.5995,115153435000.0,36.77491932972336,59446998000.0,75943922000.0,0.4594341703,77973000000.0,152180000000.0,68489000000.0,2.7087324576460223,8456145000.0,39209513000.0,5.231114449470494,275903000000.0,25284520000.0,212437099000.0,0.7958,17.9964,43.48,1.0,0.0,5.0,78.489319,77.035838,49.549319,161650927000.0,311505169000.0,3.128928461245049,5.788249675427891,84550000000.0,353746000000.0,-6707000000.0,30.09049773755655,9.0,80.0,False,True,12.64,17.45049773755655,True,78.48932676518882,2025,True,False,True,True,public_40
TUPRS,TUPRS,2024,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,28.94,242924000000.0,1.247517024,45326076000.0,52397648000.0,5.593149319432369,168072242423.7035,374675000000.0,3.7081,236931136000.0,8.394806744761606,68030304000.0,169748201000.0,0.3696748242,25015000000.0,238731242423.7035,-70659000000.0,-1.9786913266733437,18315157000.0,67182935000.0,2.260054629698079,351493000000.0,35709966000.0,364099258000.0,0.6372,13.0346,123.900658,1.0,0.0,5.0,13.421524,153.955402,-15.518476,810385588000.0,355042707000.0,4.976975859728014,6.489781990514341,194726000000.0,594417000000.0,48198000000.0,38.85542168674698,8.0,82.5,False,True,12.64,26.21542168674698,True,13.41892367217727,2025,True,False,True,True,public_40
TURSG,TURSG,2024,,"BIST MALİ (XUMAL), BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,28.94,51024000000.0,0.8325691442,18955421095.0,2803105068.0,15.98183165495174,25328095000.0,27665000000.0,1.3362,169011052934.0,21.48247707392389,29236805594.78947,124295686504.0,0.6467767659,358000000.0,44882095000.0,-19554000000.0,-1.9043889254431177,12780600278.0,44715366430.0,-0.2990060422181947,42284000000.0,10267860592.31579,54752015449.0,1.6223,3.5117,8.976419,1.0,0.0,5.0,97.704763,543.709461,68.764763,158447060900.7895,12839754087.0,14.07327464035062,49.3881403713351,61285000000.0,95308000000.0,-10261000000.0,41.94711538461539,7.0,85.0,False,True,12.64,29.307115384615383,True,97.79735682819384,2025,True,False,True,True,public_40
ULKER,ULKER,2024,,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,28.94,85224000000.0,2.288998711,16098833000.0,45701313000.0,19.14296488802076,65081963556.0,43818000000.0,4.0427,84906085000.0,28.90454611423886,25066360000.0,35289768000.0,0.6564318086,46488000000.0,37253963556.0,27828000000.0,1.948984210692561,7400518000.0,49616317000.0,8.799883583311015,42314000000.0,14278207000.0,43301842000.0,0.8502,5.034,108.929718,1.0,0.0,5.0,43.799637,169.213153,14.859636999999996,84097908000.0,41960678000.0,7.595148464342303,23.65685234941014,37232000000.0,127538000000.0,47992000000.0,-1.44186895418872,25.0,40.0,False,False,12.64,-14.08186895418872,False,43.80198019801981,2025,True,False,True,True,public_40
ULUSE,ULUSE,2024,,,False,28.94,4213395550.0,,-841740701.0,,-12.9822,,380621956.0,,,0.116,7523349.0,,,1868038818.0,,1465682706.0,,-946431996.0,,-14.5969,1697241496.0,-859336193.0,,,,166.199997,1.0,-29.276597,5.0,26.580345,-29.276597,-2.359655,6483782866.0,,-16.0124,-248.6541,3664333060.0,5910637046.0,549062490.0,-2.4669,29.0,30.0,False,False,,,,26.5803,2025,True,False,False,True,yfinance_pilot
VAKBN,VAKBN,2024,,,False,28.94,,,,,,,226101812000.0,,,,,,,,,,,49192844000.0,,31.3958,,,,,,23.32,1.0,0.0,5.0,81.619938,96.131203,52.67993800000001,156685967000.0,,1.2017,21.7569,,4093575481000.0,,31.5609,9.0,80.0,False,True,,,,81.6199,2025,True,False,False,True,yfinance_pilot
VESTL,VESTL,2024,,,False,28.94,73219284000.0,,4715756000.0,,2.5241,,58554146000.0,,,20.8841,39018019000.0,,,34276667000.0,,75434056000.0,,-14425241000.0,,-7.721,155179873000.0,3357275000.0,,,,71.300003,1.0,0.0,5.0,54.195502,0.07018,25.255501999999996,186831127000.0,,-6.3158,-24.6357,125525527000.0,228399157000.0,-52306243000.0,-59.7475,40.0,2.5,False,False,,,,54.1955,2025,True,False,False,True,yfinance_pilot
YKBNK,YKBNK,2024,,,False,28.94,,,,,,,192808874000.0,,,,,,,,,227314499000.0,,29016823000.0,,19.3431,,,,,,30.620001,1.0,0.0,5.0,63.508446,195.095763,34.568445999999994,150011388000.0,,1.1362,15.0495,,2553880784000.0,,18.2887,17.0,60.0,False,False,,,,63.5084,2025,True,False,False,True,yfinance_pilot
ZOREN,ZOREN,2024,,,False,28.94,17552683000.0,,2310656000.0,,5.9523,,76764364000.0,,,12.5096,4856153000.0,,,52356200000.0,,57385972000.0,,-3094083000.0,,-7.9705,137927019000.0,2074413000.0,,,,4.36,1.0,0.0,5.0,3.073286,1.277608,-25.866714,38819421000.0,,-1.99,-4.0306,26358536000.0,155479702000.0,-8805853000.0,-29.5872,38.0,7.5,False,False,,,,3.0733,2025,True,False,False,True,yfinance_pilot
AEFES,AEFES,2025,,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,12.64,109123335000.0,1.032035162875319,38882735000.0,-20.89268768853682,16.21718690633272,147634286738.5578,108611239000.0,3.7969,22.48354066076161,37.6981855898891,91925944000.0,-22.83046081330746,47.04650365230977,88838123000.0,92250242738.5578,55384044000.0,1.400527017918382,8956856000.0,-47.83191133157794,3.67314389276124,304455084000.0,25729479000.0,-24.54185744697499,0.8494,10.2994,15.580041,1.0,-17.314592,6.0,-17.314592,16.535621,-29.954592,243847131000.0,-19.47576272020117,2.048200044157177,8.194206905394882,105736063000.0,413578419000.0,3387272000.0,,,,,,,,,-8.343057176196027,2026,False,True,True,True,public_40
AGESA,AGESA,2025,,,False,12.64,,,,,,,10090449625.0,,,,,,,,,,,5555079234.0,,12.1661,,,,,,214.233505,1.0,0.0,6.0,41.777266,277.840475,29.137265999999997,45660285083.0,,1.1899,55.0528,,466853140926.0,,,,,,,,,,41.7773,2026,False,True,False,True,yfinance_pilot
AGHOL,AGHOL,2025,,,False,12.64,220928042000.0,,60659492000.0,,8.5774,,114124561000.0,,,27.9447,197625723000.0,,,129560246000.0,,39538880000.0,,2505918000.0,,0.3543,462296574000.0,37492554000.0,,,,28.700001,1.0,-6.506024,6.0,-6.506024,46.910044,-19.146024,707202498000.0,,0.3668,2.1958,235538153000.0,683224616000.0,-14610111000.0,,,,,,,,,-6.506,2026,False,True,False,True,yfinance_pilot
AKBNK,AKBNK,2025,,,False,12.64,,,,,,,310187272000.0,,,,,,,,,238682425000.0,,57254821000.0,,24.8834,,,,,,67.632362,1.0,0.0,6.0,10.034111,103.891051,-2.6058890000000012,230092544000.0,,1.6088,18.4581,,3558949685000.0,,,,,,,,,,10.0341,2026,False,True,False,True,yfinance_pilot
AKENR,AKENR,2025,,,False,12.64,2040109000.0,,-1292838000.0,,-5.6927,,12872780000.0,,,-2.3984,-544687000.0,,,13185789000.0,,21070334000.0,,-5367909000.0,,-23.6364,37681478000.0,-1342888000.0,,,,11.27,1.0,-14.491654,6.0,-14.491654,163.317757,-27.131654,22710366000.0,,-13.5138,-41.6997,13663018000.0,39721587000.0,-11622909000.0,,,,,,,,,-14.4917,2026,False,True,False,True,yfinance_pilot
AKSA,AKSA,2025,,,False,12.64,20701906000.0,,2922221000.0,,9.0069,,32724193000.0,,,15.1897,4928192000.0,,,10414186000.0,,21070143000.0,,4016418000.0,,12.3795,47771553000.0,2451352000.0,,,,9.317299,1.0,-20.375222,6.0,-20.375222,26.404971,-33.015222,32444223000.0,,5.8657,12.2735,24421489000.0,68473459000.0,-3719583000.0,,,,,,,,,-20.3752,2026,False,True,False,True,yfinance_pilot
AKSEN,AKSEN,2025,,,False,12.64,19990857936.0,,9112320700.0,,21.4988,,59559759570.0,,,24.8783,10544729999.0,,,38221621378.0,,47547471537.0,,3652368390.0,,8.6171,109599597888.0,9109343349.0,,,,72.5,1.0,0.0,6.0,84.948975,150.715551,72.308975,42385314361.0,,2.8184,6.1323,26237982428.0,129590455824.0,-6247124492.0,,,,,,,,,84.949,2026,False,True,False,True,yfinance_pilot
ALARK,ALARK,2025,,,False,12.64,21834225000.0,,-2278572000.0,,-26.2839,,74362584000.0,,,2.0178,174929000.0,,,18671457000.0,,19980923000.0,,-1223149000.0,,-14.1093,103779296000.0,-2388497000.0,,,,102.0,1.0,0.0,6.0,13.967481,16.67268,1.3274809999999988,8669090000.0,,-0.9737,-1.6448,26537228000.0,125613521000.0,-4703003000.0,,,,,,,,,13.9675,2026,False,True,False,True,yfinance_pilot
ALBRK,ALBRK,2025,,,False,12.64,,,,,,,28680589000.0,,,,,,,,,18263583000.0,,15017440000.0,,60.3361,,,,,,7.632874,1.0,0.0,6.0,25.667909,111.530003,13.027909000000001,24889645000.0,,3.1884,52.361,,470998700000.0,,,,,,,,,,25.6679,2026,False,True,False,True,yfinance_pilot
ANHYT,ANHYT,2025,,,False,12.64,,,,,,,13657246469.0,,,,,,,,,,,5994213205.0,,16.0215,,,,,,91.684242,1.0,0.0,6.0,0.025537,187.179153,-12.614463,37413519819.0,,1.351,43.8903,,443673308407.0,,,,,,,,,,0.0255,2026,False,True,False,True,yfinance_pilot
ARCLK,ARCLK,2025,,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,12.64,338696844000.0,0.9554610569655252,33745465000.0,3.433315660307804,5.946729173984706,238029657705.0,73314458000.0,7.0537,44.36478872650538,28.78100341321868,150793267000.0,-5.145859859025417,86.05257181976896,128960818000.0,68248548705.0,169781109000.0,5.061858022676359,-8355688000.0,36.37131488871179,-1.394607791962152,223106307000.0,10494106000.0,-92.85026164722132,0.9309,,101.0,1.0,-28.873239,6.0,-28.873239,-21.400778,-41.513239,523933321000.0,-8.771631425953212,-1.544846094386245,-11.87045323071363,354485242000.0,561803151000.0,-15788398000.0,,,,,,,,,-29.86111111111111,2026,False,True,True,True,public_40
ASELS,ASELS,2025,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,12.64,207675087000.0,1.539681050431323,54694452000.0,28.28049981945516,30.31088187134404,1078636073320.0,281073867000.0,19.7211,10.94592663296361,31.82523745830986,57427030000.0,18.04049383933082,41.70580086030744,67399144000.0,1056551986320.0,22084087000.0,0.4090774860188352,29949517000.0,86.07414732856378,16.14686729357718,277343850000.0,49145855000.0,-11.78975802809784,3.759,35.2778,231.699997,1.0,0.0,6.0,219.993389,416.617657,207.353389,180444938000.0,15.02307482417689,6.939387462878921,11.95921991182251,134881888000.0,485018937000.0,72793199000.0,,,,,,,,,215.2380952380952,2026,False,True,True,True,public_40
ASTOR,ASTOR,2025,,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,12.64,35814744751.0,2.068181255071998,10835153127.0,6.41772420881158,31.46031440264467,108741457296.0,33280133403.0,10.036,9.108880230216323,36.94966961725793,13039821956.0,8.196858113868407,34.33854869786933,87274088.0,116666201996.0,-7924744700.0,-0.7137746495835053,7668909328.0,16.5986998970833,21.73063918744103,14869686895.0,9777395430.0,13.19101273168103,3.5056,15.2129,116.900002,1.0,0.0,3.0,4.033429,27.390683,-8.606571,35290767390.0,1.26805489174304,15.13070005709579,23.04350537041025,17317024155.0,50684431646.0,18497720596.0,,,,,,,,,-0.755581967908995,2026,False,True,True,True,public_40
BERA,BERA,2025,,,False,12.64,13420154406.0,,2254097819.0,,11.7831,,29863943076.0,,,24.3169,4651787570.0,,,3978949873.0,,98871672.0,,164262781.0,,0.8587,29018677127.0,2118088952.0,,,,17.5,1.0,0.0,6.0,17.213664,52.439024,4.573664000000001,19129878696.0,,0.3871,0.55,4654278457.0,42438831533.0,8765875949.0,,,,,,,,,17.2137,2026,False,True,False,True,yfinance_pilot
BIMAS,BIMAS,2025,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,12.64,111487229000.0,1.028888300504499,42582905000.0,47.27296403964636,6.0306308590673,199524474000.0,165584579000.0,4.6856,15.59520845282202,19.3390599066872,139446710000.0,17.30763630076695,50.57739225089362,62641837000.0,160950000000.0,38574474000.0,0.8870831980172851,18632108000.0,-23.41486500961707,2.583979591916266,226606155000.0,15946069000.0,129.7852469748412,0.972,8.6383,268.25,1.0,0.0,6.0,4.031269,86.406279,-8.608731,721062506000.0,6.027242848535775,5.761307364417715,11.66086578672868,108356980000.0,338093384000.0,3130249000.0,,,,,,,,,3.541445527356956,2026,False,True,True,True,public_40
BRSAN,BRSAN,2025,,"BIST 50 (XU050), BIST 100 (XU100), BIST TÜM (XUTUM), BIST SINAİ (XUSIN)",True,12.64,37468163000.0,1.179794213271216,5040160000.0,102.5209895151026,6.683178459815643,86476299165.4,37734876000.0,17.1575,17.39562312814938,8.412569862143778,6011082000.0,66.65115047609014,50.47069532323828,6693874000.0,78683228165.4,7793071000.0,1.631930300688742,1271661000.0,36.37131488871179,1.779702390262455,38718806000.0,3066266000.0,79.38765433254392,2.0852,61.8744,555.0,1.0,-6.091371,6.0,28.770302,-6.091371,16.130302,71453576000.0,29.76068677868155,1.932233400896467,3.749371492218223,31758219000.0,76186969000.0,5709944000.0,,,,,,,,,28.69565217391303,2026,False,True,True,True,public_40
BTCIM,BTCIM,2025,,"BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,12.64,5185641000.0,1.021778632668599,1218944000.0,-35.11179976139319,9.50418570077028,26617948000.0,21862295000.0,21.8369,15.65830993956671,10.07374444547784,1439486000.0,-31.03825916740164,30.35762841529901,5724291000.0,21259800000.0,5358148000.0,3.945329464199591,-228757000.0,36.37131488871179,-1.600876672724969,30388294000.0,-88634000.0,-1.794588086708604,0.9724,,3.81,1.0,-16.530033,6.0,-16.530033,1.295034,-29.170033,14289483000.0,-18.77374383654299,-0.6355502453426706,-1.040132352621223,5075112000.0,35573935000.0,110529000.0,,,,,,,,,-14.95535714285715,2026,False,True,True,True,public_40
CANTE,CANTE,2025,,"BIST KATILIM TUM (XKTUM), BIST KATILIM 100 (XK100), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,12.64,4631084706.0,2.221696571253344,1173389304.0,-26.67562234081124,19.04824351573106,14167895716.0,27934207290.0,12.0743,2.189742354816806,6.2713439652927,386320551.0,-70.73381430272273,6.990125871218335,77456863.0,14000000000.0,167895716.0,0.0774815411819912,-1708553002.0,36.37131488871179,-27.73583629123429,26297371946.0,-852791069.0,-1.794588086708604,0.5012,,2.0,1.0,-11.799545,5.0,20.481928,-11.799545,7.841927999999999,6160091890.0,-22.89678476982552,-5.278277952663968,-5.958179929072846,2084481187.0,30928456652.0,2546603519.0,,,,,,,,,20.48192771084338,2026,False,True,True,True,public_40
CCOLA,CCOLA,2025,,"BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,12.64,73616867000.0,1.153209402274213,32793783000.0,4.141241429103645,17.58139885439455,187439024323.4344,75839768000.0,5.7157,27.31983046048931,35.56278859692421,66568033000.0,4.666509549579987,54.59206357752095,40311689000.0,161845841323.4344,25593183000.0,0.7776800523226375,14072351000.0,-27.42292036550663,7.517903430836165,117158486000.0,25155601000.0,1.764301224034896,2.134,11.501,57.841778,1.0,-88.5631,6.0,0.160968,-88.5631,-12.479032,187184514000.0,3.866631491881777,7.311765140987912,19.25950290152667,63836513000.0,190775353000.0,9780354000.0,,,,,,,,,2.47472987103518,2026,False,True,True,True,public_40
CEMTS,CEMTS,2025,,,False,12.64,5013003413.0,,455411035.0,,7.2617,,6524635155.0,,,15.9937,1003029102.0,,,1582891092.0,,111661728.0,,-115959915.0,,-1.849,4044876674.0,440069751.0,,,,11.25,1.0,0.0,6.0,21.949091,14.606981,9.309090999999999,6271396776.0,,-1.2802,-1.7773,950353840.0,9057880087.0,4062649573.0,,,,,,,,,21.9491,2026,False,True,False,True,yfinance_pilot
CIMSA,CIMSA,2025,,"BIST KATILIM TUM (XKTUM), BIST KATILIM TEMETTU (XKTMT), BIST TEMETTÜ (XTMTU), BIST SINAİ (XUSIN), BIST KATILIM 100 (XK100), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST TÜM (XUTUM)",True,12.64,22471348000.0,0.9648189381351155,9100666000.0,2.671449127561783,19.82421391471276,66677709098.8903,34760766000.0,7.3267,30.66873480197315,19.58609678444503,8991354000.0,-7.160370550343541,51.39651087197351,24490970000.0,43301607098.8903,23376102000.0,2.567749369200244,3102162000.0,80.40531978700578,6.75751896466623,70495490000.0,4927024000.0,-56.33857262022366,1.2457,13.9585,45.793163,1.0,0.0,6.0,1.030196,65.77966,-11.609804,45906819000.0,-0.1833223592780139,4.011230183763919,9.337384338514578,23290741000.0,92966838000.0,-819393000.0,,,,,,,,,-3.686826843413414,2026,False,True,True,True,public_40
DEVA,DEVA,2025,,,False,12.64,16625931505.0,,695704039.0,,3.6149,,26319921789.0,,,32.7598,6304840918.0,,,1233751386.0,,3084362159.0,,-806988481.0,,-4.1931,21000550495.0,9181615.0,,,,62.700001,1.0,-20.025511,6.0,-20.025511,-16.759231,-32.665511,19245645072.0,,-2.1447,-3.0661,10072808825.0,37626482000.0,6553122680.0,,,,,,,,,-20.0255,2026,False,True,False,True,yfinance_pilot
DOAS,DOAS,2025,,"BIST TEMETTÜ (XTMTU), BIST SÜRDÜRÜLEBİLİRLİK (XUSRD), BIST 100 (XU100), BIST 50 (XU050), BIST KURUMSAL YÖNETİM (XKURY), BIST TÜM (XUTUM)",True,12.64,66090470000.0,1.433344438113349,14864838000.0,-32.83493887197043,5.753824987408557,63525275980.0,67148466000.0,4.2735,23.57945157557572,12.48121428891066,31924555000.0,-19.32542887566231,47.75630373688362,16150209000.0,38340699980.0,25184576000.0,1.711236295100516,3141080000.0,-68.39225848416312,1.228035679075605,64278669000.0,11506149000.0,-45.88322780871864,0.571,12.2062,174.275909,1.0,-3.121586,6.0,10.148357,-3.121586,-2.491643,255780842000.0,3.736515503942652,2.502214275776582,4.516868896495486,46109273000.0,130369139000.0,19981197000.0,,,,,,,,,10.66007765619486,2026,False,True,True,True,public_40
DOHOL,DOHOL,2025,,,False,12.64,114038312000.0,,5189804000.0,,5.5399,,83723185000.0,,,18.1254,16979941000.0,,,14772372000.0,,25890013000.0,,1792287000.0,,1.9132,70557881000.0,3937392000.0,,,,16.950001,1.0,0.0,6.0,18.865829,56.205515,6.225829000000001,93680389000.0,,0.9709,2.1407,72453052000.0,184596193000.0,41585260000.0,,,,,,,,,18.8658,2026,False,True,False,True,yfinance_pilot
DSTKF,DSTKF,2025,,"BIST MALİ (XUMAL), BIST HALKA ARZ (XHARZ), BIST 100 (XU100), BIST 30 (XU030), BIST 50 (XU050), BIST TÜM (XUTUM)",True,12.64,98596299419.1579,1.605486929375312,3169731000.0,5.603630940958229,45.18637325629234,177512983815.0,12206297000.0,56.0025,0.0,45.18637325629234,3169731000.0,5.603630940958229,74.83010164939655,66344431217.42105,184999999815.0,-7487016000.0,-2.362035137997514,3765780000.0,78.40787958896517,53.68340110914163,175400085449.7105,10267860592.31579,-1.794588086708604,15.1561,49.1266,555.0,1.0,0.0,1.0,,,,7014794000.0,42.99557933970183,10.43508231345989,44.82459892971745,77104957907.8421,48495615000.0,21491341511.31579,,,,,,,,,24.90409759095856,2026,False,True,True,True,public_40
EKGYO,EKGYO,2025,,,False,12.64,302689071000.0,,22742856000.0,,22.7818,,129708658000.0,,,27.8703,27822734000.0,,,49679997000.0,,32612720000.0,,6002283000.0,,6.0126,32500873000.0,22238835000.0,,,,20.440001,1.0,0.0,6.0,54.134964,205.133437,41.494963999999996,99829173000.0,,1.7907,4.6275,155801289000.0,335189944000.0,146887782000.0,,,,,,,,,54.135,2026,False,True,False,True,yfinance_pilot
ENJSA,ENJSA,2025,,,False,12.64,66773135000.0,,40120456000.0,,17.2143,,95768408000.0,,,25.5321,59506343000.0,,,58250831000.0,,62964151000.0,,3171282000.0,,1.3607,171825048000.0,34201260000.0,,,,86.666389,1.0,0.0,6.0,60.872579,116.962826,48.232579,233065038000.0,,1.3291,3.3114,84578944000.0,238598183000.0,-17805809000.0,,,,,,,,,60.8726,2026,False,True,False,True,yfinance_pilot
