model,year,ticker,full_descending_rank,times_drawn,bootstrap_draws,top_k,top_k_membership_frequency,rank_p2_5,rank_median,rank_p97_5,status
baseline_rank_score,2023,OTKAR,51,1242,2000,10,0.0,27.0,32.0,38.0,complete
baseline_rank_score,2023,OYAKC,56,1288,2000,10,0.0,30.0,36.0,41.0,complete
baseline_rank_score,2023,PASEU,73,1297,2000,10,0.0,41.0,47.0,52.0,complete
baseline_rank_score,2023,PETKM,31,1286,2000,10,0.0,15.0,20.0,24.0,complete
baseline_rank_score,2023,PGSUS,8,1244,2000,10,1.0,3.0,5.0,8.0,complete
baseline_rank_score,2023,PRKME,76,1248,2000,10,0.0,43.0,48.0,54.0,complete
baseline_rank_score,2023,SAHOL,12,1280,2000,10,0.96328125,5.0,8.0,11.0,complete
baseline_rank_score,2023,SASA,21,1265,2000,10,0.0592885375,10.0,14.0,17.0,complete
baseline_rank_score,2023,SELEC,58,1323,2000,10,0.0,31.0,37.0,42.0,complete
baseline_rank_score,2023,SISE,1,1234,2000,10,1.0,1.0,1.0,1.0,complete
baseline_rank_score,2023,SKBNK,61,1227,2000,10,0.0,33.0,39.0,44.0,complete
baseline_rank_score,2023,SMRTG,79,1270,2000,10,0.0,45.0,50.0,55.0,complete
baseline_rank_score,2023,SOKM,54,1281,2000,10,0.0,29.0,34.0,40.0,complete
baseline_rank_score,2023,TAVHL,15,1267,2000,10,0.6424625099,6.0,10.0,13.0,complete
baseline_rank_score,2023,TBORG,66,1287,2000,10,0.0,36.15,42.0,47.0,complete
baseline_rank_score,2023,TCELL,10,1243,2000,10,1.0,4.0,7.0,9.0,complete
baseline_rank_score,2023,THYAO,6,1248,2000,10,1.0,2.0,4.0,6.0,complete
baseline_rank_score,2023,TOASO,9,1277,2000,10,1.0,3.0,6.0,8.0,complete
baseline_rank_score,2023,TRALT,37,1279,2000,10,0.0,19.0,24.0,28.0,complete
baseline_rank_score,2023,TRMET,39,1276,2000,10,0.0,20.0,25.0,30.0,complete
baseline_rank_score,2023,TSKB,40,1269,2000,10,0.0,21.0,26.0,30.0,complete
baseline_rank_score,2023,TTKOM,3,1256,2000,10,1.0,1.0,2.0,3.0,complete
baseline_rank_score,2023,TUPRS,30,1275,2000,10,0.0,15.0,19.0,23.0,complete
baseline_rank_score,2023,TURSG,42,1282,2000,10,0.0,21.025,27.0,32.0,complete
baseline_rank_score,2023,ULKER,41,1235,2000,10,0.0,21.0,26.0,31.0,complete
baseline_rank_score,2023,ULUSE,77,1282,2000,10,0.0,43.025,49.0,54.0,complete
baseline_rank_score,2023,VAKBN,26,1268,2000,10,0.0015772871,12.0,17.0,21.0,complete
baseline_rank_score,2023,VESTL,52,1286,2000,10,0.0,28.0,33.0,38.0,complete
baseline_rank_score,2023,YKBNK,5,1252,2000,10,1.0,2.0,4.0,5.0,complete
baseline_rank_score,2023,ZOREN,33,1244,2000,10,0.0,16.0,21.0,26.0,complete
baseline_rank_score,2024,AEFES,29,1259,2000,10,0.0,14.0,19.0,23.0,complete
baseline_rank_score,2024,AGESA,44,1255,2000,10,0.0,23.0,28.0,33.0,complete
baseline_rank_score,2024,AGHOL,4,1284,2000,10,1.0,1.0,3.0,4.0,complete
baseline_rank_score,2024,AKBNK,3,1252,2000,10,1.0,1.0,2.0,3.0,complete
baseline_rank_score,2024,AKENR,70,1232,2000,10,0.0,39.0,45.0,50.0,complete
baseline_rank_score,2024,AKSA,65,1249,2000,10,0.0,36.0,41.0,47.0,complete
baseline_rank_score,2024,AKSEN,41,1256,2000,10,0.0,21.0,26.0,31.0,complete
baseline_rank_score,2024,ALARK,50,1274,2000,10,0.0,26.0,32.0,37.0,complete
baseline_rank_score,2024,ALBRK,57,1267,2000,10,0.0,31.0,36.0,41.35,complete
baseline_rank_score,2024,ANHYT,35,1263,2000,10,0.0,17.0,22.0,27.0,complete
baseline_rank_score,2024,ARCLK,17,1269,2000,10,0.3703703704,7.0,11.0,15.0,complete
baseline_rank_score,2024,ASELS,10,1292,2000,10,1.0,4.0,7.0,9.0,complete
baseline_rank_score,2024,ASTOR,32,1306,2000,10,0.0,16.0,21.0,25.0,complete
baseline_rank_score,2024,BERA,68,1273,2000,10,0.0,37.8,43.0,49.0,complete
baseline_rank_score,2024,BIMAS,15,1261,2000,10,0.6391752577,6.0,10.0,13.0,complete
baseline_rank_score,2024,BRSAN,16,1261,2000,10,0.5043616178,7.0,10.0,14.0,complete
baseline_rank_score,2024,BTCIM,69,1338,2000,10,0.0,38.0,44.0,49.0,complete
baseline_rank_score,2024,CANTE,77,1302,2000,10,0.0,44.0,49.0,54.0,complete
baseline_rank_score,2024,CCOLA,7,1274,2000,10,1.0,2.0,5.0,7.0,complete
baseline_rank_score,2024,CEMTS,79,1246,2000,10,0.0,45.0,50.0,56.0,complete
baseline_rank_score,2024,CIMSA,34,1271,2000,10,0.0,17.0,22.0,27.0,complete
baseline_rank_score,2024,DEVA,49,1276,2000,10,0.0,26.0,31.0,36.0,complete
baseline_rank_score,2024,DOAS,25,1245,2000,10,0.0032128514,12.0,16.0,20.0,complete
baseline_rank_score,2024,DOHOL,52,1257,2000,10,0.0,28.0,33.0,38.0,complete
baseline_rank_score,2024,DSTKF,21,1284,2000,10,0.0771028037,10.0,14.0,18.0,complete
baseline_rank_score,2024,EGEEN,61,1289,2000,10,0.0,34.0,39.0,45.0,complete
baseline_rank_score,2024,EKGYO,54,1289,2000,10,0.0,29.0,34.0,39.0,complete
baseline_rank_score,2024,ENJSA,28,1253,2000,10,0.0,14.0,18.0,23.0,complete
baseline_rank_score,2024,ENKAI,24,1276,2000,10,0.0062695925,11.0,16.0,20.0,complete
baseline_rank_score,2024,EREGL,26,1249,2000,10,0.0024019215,13.0,17.0,21.0,complete
baseline_rank_score,2024,FROTO,13,1272,2000,10,0.8655660377,5.0,9.0,12.0,complete
baseline_rank_score,2024,GARAN,1,1284,2000,10,1.0,1.0,1.0,1.0,complete
baseline_rank_score,2024,GUBRF,60,1275,2000,10,0.0,32.85,38.0,44.0,complete
baseline_rank_score,2024,HALKB,47,1270,2000,10,0.0,24.0,30.0,35.0,complete
baseline_rank_score,2024,HEKTS,72,1265,2000,10,0.0,40.0,46.0,51.0,complete
baseline_rank_score,2024,ISCTR,6,1255,2000,10,1.0,2.0,4.0,6.0,complete
baseline_rank_score,2024,ISGYO,43,1260,2000,10,0.0,22.0,28.0,32.0,complete
baseline_rank_score,2024,KCHOL,2,1262,2000,10,1.0,1.0,2.0,2.0,complete
baseline_rank_score,2024,KONTR,45,1261,2000,10,0.0,24.0,29.0,34.0,complete
baseline_rank_score,2024,KRDMD,62,1248,2000,10,0.0,34.0,40.0,45.0,complete
baseline_rank_score,2024,KRVGD,76,1266,2000,10,0.0,43.0,48.0,54.0,complete
baseline_rank_score,2024,KUYAS,63,1247,2000,10,0.0,35.0,40.0,46.0,complete
baseline_rank_score,2024,LOGO,73,1266,2000,10,0.0,41.0,46.0,52.0,complete
baseline_rank_score,2024,MAVI,58,1249,2000,10,0.0,32.0,37.0,42.0,complete
baseline_rank_score,2024,MGROS,30,1263,2000,10,0.0,15.0,19.0,24.0,complete
baseline_rank_score,2024,MIATK,55,1256,2000,10,0.0,29.0,35.0,40.0,complete
baseline_rank_score,2024,MPARK,33,1263,2000,10,0.0,17.0,21.0,26.0,complete
baseline_rank_score,2024,NETAS,78,1275,2000,10,0.0,44.0,50.0,55.0,complete
baseline_rank_score,2024,NTGAZ,75,1269,2000,10,0.0,42.0,48.0,53.0,complete
baseline_rank_score,2024,ODAS,64,1232,2000,10,0.0,35.0,41.0,46.0,complete
baseline_rank_score,2024,OTKAR,37,1268,2000,10,0.0,19.0,24.0,28.325,complete
baseline_rank_score,2024,OYAKC,40,1274,2000,10,0.0,21.0,26.0,30.0,complete
baseline_rank_score,2024,PASEU,71,1307,2000,10,0.0,39.0,45.0,51.0,complete
baseline_rank_score,2024,PETKM,59,1256,2000,10,0.0,32.0,38.0,43.0,complete
baseline_rank_score,2024,PGSUS,11,1269,2000,10,0.9952718676,4.0,7.0,10.0,complete
baseline_rank_score,2024,PRKME,74,1259,2000,10,0.0,41.0,47.0,53.0,complete
baseline_rank_score,2024,SAHOL,22,1250,2000,10,0.0296,10.0,14.0,18.0,complete
baseline_rank_score,2024,SASA,39,1250,2000,10,0.0,20.0,25.0,30.0,complete
baseline_rank_score,2024,SELEC,53,1276,2000,10,0.0,28.0,34.0,39.0,complete
baseline_rank_score,2024,SISE,8,1266,2000,10,1.0,3.0,5.0,8.0,complete
baseline_rank_score,2024,SKBNK,46,1273,2000,10,0.0,24.0,30.0,34.0,complete
baseline_rank_score,2024,SMRTG,66,1303,2000,10,0.0,36.0,42.0,47.0,complete
baseline_rank_score,2024,SOKM,36,1237,2000,10,0.0,18.0,23.0,28.0,complete
baseline_rank_score,2024,TAVHL,20,1303,2000,10,0.110514198,9.0,13.0,17.0,complete
baseline_rank_score,2024,TBORG,48,1247,2000,10,0.0,25.0,31.0,36.0,complete
baseline_rank_score,2024,TCELL,12,1314,2000,10,0.9528158295,5.0,8.0,11.0,complete
baseline_rank_score,2024,THYAO,9,1250,2000,10,1.0,3.0,6.0,8.775,complete
baseline_rank_score,2024,TOASO,14,1258,2000,10,0.76709062,6.0,9.0,12.0,complete
baseline_rank_score,2024,TRALT,51,1291,2000,10,0.0,27.0,33.0,38.0,complete
baseline_rank_score,2024,TRMET,67,1236,2000,10,0.0,37.0,43.0,48.0,complete
baseline_rank_score,2024,TSKB,38,1288,2000,10,0.0,19.0,24.0,29.0,complete
baseline_rank_score,2024,TTKOM,18,1271,2000,10,0.2612116444,8.0,12.0,16.0,complete
baseline_rank_score,2024,TUPRS,19,1249,2000,10,0.1649319456,8.2,12.0,16.0,complete
baseline_rank_score,2024,TURSG,27,1280,2000,10,0.0,13.0,17.0,22.0,complete
baseline_rank_score,2024,ULKER,23,1313,2000,10,0.0198019802,11.0,15.0,19.0,complete
baseline_rank_score,2024,ULUSE,80,1246,2000,10,0.0,45.0,51.0,56.0,complete
baseline_rank_score,2024,VAKBN,31,1296,2000,10,0.0007716049,15.375,20.0,25.0,complete
baseline_rank_score,2024,VESTL,56,1281,2000,10,0.0,30.0,36.0,41.0,complete
baseline_rank_score,2024,YKBNK,5,1228,2000,10,1.0,2.0,4.0,5.0,complete
baseline_rank_score,2024,ZOREN,42,1273,2000,10,0.0,22.0,27.0,32.0,complete
baseline_rank_score,2025,AEFES,28,1243,2000,10,0.0008045052,14.0,18.0,22.0,complete
baseline_rank_score,2025,AGESA,22,1302,2000,10,0.0307219662,10.0,14.0,18.0,complete
baseline_rank_score,2025,AGHOL,6,1242,2000,10,1.0,2.0,4.0,6.0,complete
baseline_rank_score,2025,AKBNK,2,1269,2000,10,1.0,1.0,2.0,2.0,complete
baseline_rank_score,2025,AKENR,68,1249,2000,10,0.0,38.0,43.0,48.8,complete
baseline_rank_score,2025,AKSA,50,1256,2000,10,0.0,27.0,32.0,37.0,complete
baseline_rank_score,2025,AKSEN,48,1273,2000,10,0.0,26.0,31.0,36.0,complete
baseline_rank_score,2025,ALARK,58,1297,2000,10,0.0,32.0,37.0,42.0,complete
baseline_rank_score,2025,ALBRK,33,1254,2000,10,0.0,17.0,21.0,26.0,complete
baseline_rank_score,2025,ANHYT,16,1235,2000,10,0.4931174089,7.0,11.0,14.0,complete
baseline_rank_score,2025,ARCLK,18,1253,2000,10,0.2402234637,8.0,12.0,15.0,complete
baseline_rank_score,2025,ASELS,3,1251,2000,10,1.0,1.0,2.0,3.0,complete
baseline_rank_score,2025,ASTOR,44,1312,2000,10,0.0,23.0,28.0,33.0,complete
baseline_rank_score,2025,BERA,59,1299,2000,10,0.0,32.0,38.0,43.0,complete
baseline_rank_score,2025,BIMAS,14,1255,2000,10,0.7625498008,6.0,9.0,12.0,complete
baseline_rank_score,2025,BRSAN,53,1320,2000,10,0.0,29.0,34.0,39.0,complete
baseline_rank_score,2025,BTCIM,72,1275,2000,10,0.0,40.0,46.0,51.0,complete
baseline_rank_score,2025,CANTE,80,1269,2000,10,0.0,45.0,51.0,56.0,complete
baseline_rank_score,2025,CCOLA,29,1257,2000,10,0.0,14.0,19.0,23.0,complete
baseline_rank_score,2025,CEMTS,78,1293,2000,10,0.0,44.0,50.0,55.0,complete
baseline_rank_score,2025,CIMSA,43,1243,2000,10,0.0,22.0,27.0,32.0,complete
baseline_rank_score,2025,DEVA,57,1280,2000,10,0.0,31.0,36.0,42.0,complete
baseline_rank_score,2025,DOAS,45,1328,2000,10,0.0,24.0,29.0,34.0,complete
baseline_rank_score,2025,DOHOL,41,1234,2000,10,0.0,21.0,26.0,31.0,complete
baseline_rank_score,2025,DSTKF,38,1246,2000,10,0.0,20.0,24.0,29.0,complete
baseline_rank_score,2025,EKGYO,20,1268,2000,10,0.094637224,9.0,13.0,17.0,complete
baseline_rank_score,2025,ENJSA,36,1252,2000,10,0.0,18.0,23.0,28.0,complete
baseline_rank_score,2025,ENKAI,17,1277,2000,10,0.3696162882,8.0,11.0,14.0,complete
baseline_rank_score,2025,EREGL,9,1294,2000,10,1.0,3.0,6.0,8.0,complete
baseline_rank_score,2025,FROTO,10,1271,2000,10,1.0,4.0,7.0,9.0,complete
baseline_rank_score,2025,GARAN,1,1266,2000,10,1.0,1.0,1.0,1.0,complete
baseline_rank_score,2025,GUBRF,47,1277,2000,10,0.0,25.0,30.0,35.0,complete
baseline_rank_score,2025,HALKB,30,1249,2000,10,0.0,15.0,19.0,24.0,complete
baseline_rank_score,2025,HEKTS,77,1285,2000,10,0.0,43.0,49.0,54.0,complete
baseline_rank_score,2025,ISCTR,12,1314,2000,10,0.9596651446,5.0,8.0,11.0,complete
baseline_rank_score,2025,ISGYO,55,1265,2000,10,0.0,30.0,35.0,40.0,complete
baseline_rank_score,2025,KCHOL,15,1245,2000,10,0.6401606426,7.0,10.0,13.0,complete
baseline_rank_score,2025,KONTR,64,1236,2000,10,0.0,35.0,41.0,46.0,complete
baseline_rank_score,2025,KRDMD,56,1268,2000,10,0.0,31.0,36.0,41.0,complete
baseline_rank_score,2025,KRVGD,75,1239,2000,10,0.0,42.0,48.0,53.0,complete
baseline_rank_score,2025,KUYAS,66,1252,2000,10,0.0,37.0,42.0,47.0,complete
baseline_rank_score,2025,LOGO,52,1263,2000,10,0.0,28.0,33.0,39.0,complete
baseline_rank_score,2025,MAVI,51,1269,2000,10,0.0,27.0,33.0,38.0,complete
baseline_rank_score,2025,MGROS,31,1250,2000,10,0.0,15.0,20.0,24.0,complete
baseline_rank_score,2025,MIATK,61,1275,2000,10,0.0,34.0,39.0,44.0,complete
baseline_rank_score,2025,MPARK,26,1265,2000,10,0.0007905138,13.0,17.0,21.0,complete
baseline_rank_score,2025,NETAS,74,1257,2000,10,0.0,42.0,47.0,52.0,complete
baseline_rank_score,2025,NTGAZ,73,1262,2000,10,0.0,41.0,47.0,52.0,complete
baseline_rank_score,2025,ODAS,76,1263,2000,10,0.0,43.0,48.0,54.0,complete
baseline_rank_score,2025,OTKAR,60,1224,2000,10,0.0,33.0,38.0,43.0,complete
baseline_rank_score,2025,OYAKC,35,1284,2000,10,0.0,18.0,22.0,27.0,complete
baseline_rank_score,2025,PASEU,69,1281,2000,10,0.0,38.0,44.0,49.0,complete
baseline_rank_score,2025,PETKM,67,1256,2000,10,0.0,37.0,43.0,48.0,complete
baseline_rank_score,2025,PGSUS,7,1248,2000,10,1.0,3.0,5.0,7.0,complete
baseline_rank_score,2025,PRKME,70,1236,2000,10,0.0,39.0,45.0,50.0,complete
baseline_rank_score,2025,RGYAS,34,1315,2000,10,0.0,17.0,22.0,26.0,complete
baseline_rank_score,2025,SAHOL,37,1246,2000,10,0.0,19.0,24.0,28.0,complete
baseline_rank_score,2025,SASA,40,1264,2000,10,0.0,21.0,26.0,30.0,complete
baseline_rank_score,2025,SELEC,42,1283,2000,10,0.0,22.0,27.0,32.0,complete
baseline_rank_score,2025,SISE,23,1276,2000,10,0.0195924765,11.0,15.0,19.0,complete
baseline_rank_score,2025,SKBNK,49,1271,2000,10,0.0,26.0,31.0,36.0,complete
baseline_rank_score,2025,SMRTG,71,1235,2000,10,0.0,39.0,45.0,50.0,complete
baseline_rank_score,2025,SOKM,65,1274,2000,10,0.0,36.0,41.0,47.0,complete
baseline_rank_score,2025,TAVHL,19,1264,2000,10,0.1526898734,9.0,12.0,16.0,complete
baseline_rank_score,2025,TBORG,25,1271,2000,10,0.0047206924,12.0,16.0,20.0,complete
baseline_rank_score,2025,TCELL,4,1296,2000,10,1.0,1.0,3.0,4.0,complete
baseline_rank_score,2025,THYAO,13,1281,2000,10,0.8782201405,6.0,9.0,12.0,complete
baseline_rank_score,2025,TOASO,32,1278,2000,10,0.0,16.0,21.0,25.0,complete
baseline_rank_score,2025,TRALT,54,1252,2000,10,0.0,29.0,34.0,40.0,complete
baseline_rank_score,2025,TRMET,62,1353,2000,10,0.0,34.0,40.0,45.0,complete
baseline_rank_score,2025,TSKB,24,1265,2000,10,0.0102766798,11.0,16.0,19.0,complete
baseline_rank_score,2025,TTKOM,11,1303,2000,10,0.9938603223,4.0,7.0,10.0,complete
baseline_rank_score,2025,TUPRS,21,1233,2000,10,0.0575831306,10.0,14.0,17.0,complete
baseline_rank_score,2025,TURSG,39,1228,2000,10,0.0,20.0,25.0,30.0,complete
baseline_rank_score,2025,ULKER,27,1270,2000,10,0.0,13.0,17.0,22.0,complete
baseline_rank_score,2025,ULUSE,79,1240,2000,10,0.0,45.0,50.0,55.0,complete
baseline_rank_score,2025,VAKBN,5,1281,2000,10,1.0,2.0,4.0,5.0,complete
baseline_rank_score,2025,VESTL,46,1268,2000,10,0.0,24.0,29.0,35.0,complete
baseline_rank_score,2025,YKBNK,8,1295,2000,10,1.0,3.0,5.0,8.0,complete
baseline_rank_score,2025,ZOREN,63,1266,2000,10,0.0,35.0,40.0,45.0,complete
elasticnet,2023,AEFES,64,1285,2000,10,0.0,35.0,41.0,46.9,complete
elasticnet,2023,AGESA,42,1282,2000,10,0.0,22.0,27.0,32.0,complete
elasticnet,2023,AGHOL,73,1265,2000,10,0.0,41.0,46.0,52.0,complete
elasticnet,2023,AKBNK,47,1265,2000,10,0.0,25.0,30.0,35.0,complete
elasticnet,2023,AKENR,37,1275,2000,10,0.0,19.0,24.0,29.0,complete
elasticnet,2023,AKSA,50,1258,2000,10,0.0,27.0,32.0,37.0,complete
elasticnet,2023,AKSEN,59,1299,2000,10,0.0,32.0,38.0,43.0,complete
elasticnet,2023,ALARK,23,1260,2000,10,0.0166666667,11.0,15.0,19.0,complete
elasticnet,2023,ALBRK,35,1284,2000,10,0.0,17.0,22.0,27.0,complete
elasticnet,2023,ANHYT,43,1279,2000,10,0.0,22.0,28.0,33.0,complete
elasticnet,2023,ARCLK,76,1276,2000,10,0.0,43.0,49.0,54.0,complete
elasticnet,2023,ASELS,65,1285,2000,10,0.0,36.0,41.0,47.0,complete
elasticnet,2023,ASTOR,19,1264,2000,10,0.1590189873,9.0,12.0,16.0,complete
elasticnet,2023,BERA,33,1280,2000,10,0.0,16.975,21.0,26.0,complete
elasticnet,2023,BIMAS,79,1267,2000,10,0.0,45.0,50.0,56.0,complete
elasticnet,2023,BRSAN,49,1236,2000,10,0.0,26.0,31.0,37.0,complete
elasticnet,2023,BTCIM,10,1252,2000,10,1.0,4.0,7.0,9.0,complete
elasticnet,2023,CANTE,4,1293,2000,10,1.0,1.0,3.0,4.0,complete
elasticnet,2023,CCOLA,70,1240,2000,10,0.0,39.0,45.0,50.0,complete
elasticnet,2023,CEMTS,16,1258,2000,10,0.4856915739,7.0,11.0,14.0,complete
elasticnet,2023,CIMSA,11,1281,2000,10,0.9914129586,4.0,7.0,10.0,complete
elasticnet,2023,DEVA,52,1278,2000,10,0.0,28.0,33.0,38.075,complete
elasticnet,2023,DOAS,40,1235,2000,10,0.0,20.0,26.0,30.0,complete
elasticnet,2023,DOHOL,31,1219,2000,10,0.0,15.0,20.0,25.0,complete
elasticnet,2023,DSTKF,22,1248,2000,10,0.0344551282,10.0,14.0,18.0,complete
elasticnet,2023,EGEEN,15,1258,2000,10,0.6279809221,6.0,10.0,13.0,complete
elasticnet,2023,EKGYO,26,1256,2000,10,0.0007961783,12.0,17.0,21.0,complete
elasticnet,2023,ENJSA,67,1286,2000,10,0.0,37.0,43.0,48.0,complete
elasticnet,2023,ENKAI,78,1303,2000,10,0.0,44.0,50.0,55.0,complete
elasticnet,2023,EREGL,80,1278,2000,10,0.0,46.0,51.0,56.0,complete
elasticnet,2023,FROTO,72,1283,2000,10,0.0,40.05,46.0,51.0,complete
elasticnet,2023,GARAN,53,1267,2000,10,0.0,28.0,34.0,39.0,complete
elasticnet,2023,GUBRF,58,1229,2000,10,0.0,31.0,37.0,42.0,complete
elasticnet,2023,HALKB,45,1270,2000,10,0.0,23.0,29.0,34.0,complete
elasticnet,2023,HEKTS,9,1269,2000,10,1.0,4.0,6.0,9.0,complete
elasticnet,2023,ISCTR,25,1231,2000,10,0.0032493907,12.0,16.0,20.0,complete
elasticnet,2023,ISGYO,6,1282,2000,10,1.0,2.0,4.0,6.0,complete
elasticnet,2023,KCHOL,75,1326,2000,10,0.0,42.0,48.0,53.0,complete
elasticnet,2023,KONTR,2,1295,2000,10,1.0,1.0,2.0,2.0,complete
elasticnet,2023,KRDMD,71,1304,2000,10,0.0,40.0,45.0,51.0,complete
elasticnet,2023,KRVGD,28,1271,2000,10,0.0007867821,13.75,18.0,22.0,complete
elasticnet,2023,KUYAS,1,1262,2000,10,1.0,1.0,1.0,1.0,complete
elasticnet,2023,LOGO,27,1258,2000,10,0.0015898251,13.0,17.0,22.0,complete
elasticnet,2023,MAVI,17,1249,2000,10,0.353082466,7.2,11.0,15.0,complete
elasticnet,2023,MGROS,46,1304,2000,10,0.0,24.0,29.0,34.0,complete
elasticnet,2023,MIATK,3,1301,2000,10,1.0,1.0,2.0,3.0,complete
elasticnet,2023,MPARK,39,1255,2000,10,0.0,20.0,25.0,30.0,complete
elasticnet,2023,NETAS,34,1238,2000,10,0.0,17.0,22.0,26.075,complete
elasticnet,2023,NTGAZ,5,1281,2000,10,1.0,2.0,4.0,5.0,complete
elasticnet,2023,ODAS,18,1290,2000,10,0.2565891473,8.0,12.0,15.0,complete
elasticnet,2023,OTKAR,38,1224,2000,10,0.0,19.0,24.0,29.425,complete
elasticnet,2023,OYAKC,32,1320,2000,10,0.0,15.0,21.0,25.0,complete
elasticnet,2023,PASEU,14,1259,2000,10,0.7815726767,6.0,9.0,12.0,complete
elasticnet,2023,PETKM,57,1287,2000,10,0.0,31.0,36.0,42.0,complete
elasticnet,2023,PGSUS,55,1271,2000,10,0.0,30.0,35.0,40.25,complete
elasticnet,2023,PRKME,8,1241,2000,10,1.0,3.0,5.0,8.0,complete
elasticnet,2023,SAHOL,48,1266,2000,10,0.0,25.0,31.0,36.0,complete
elasticnet,2023,SASA,12,1307,2000,10,0.9533282326,5.0,8.0,11.0,complete
elasticnet,2023,SELEC,60,1282,2000,10,0.0,33.0,38.0,44.0,complete
elasticnet,2023,SISE,69,1281,2000,10,0.0,38.0,44.0,49.0,complete
elasticnet,2023,SKBNK,24,1247,2000,10,0.0120288693,11.0,16.0,19.0,complete
elasticnet,2023,SMRTG,13,1268,2000,10,0.8848580442,5.0,9.0,12.0,complete
elasticnet,2023,SOKM,66,1252,2000,10,0.0,36.0,42.0,47.0,complete
elasticnet,2023,TAVHL,41,1259,2000,10,0.0,21.0,26.0,31.0,complete
elasticnet,2023,TBORG,56,1287,2000,10,0.0,30.0,36.0,41.0,complete
elasticnet,2023,TCELL,74,1295,2000,10,0.0,42.0,47.0,52.0,complete
elasticnet,2023,THYAO,7,1237,2000,10,1.0,3.0,5.0,7.0,complete
elasticnet,2023,TOASO,68,1303,2000,10,0.0,38.0,43.0,49.0,complete
elasticnet,2023,TRALT,20,1246,2000,10,0.095505618,9.0,13.0,17.0,complete
elasticnet,2023,TRMET,51,1304,2000,10,0.0,27.0,33.0,38.0,complete
elasticnet,2023,TSKB,54,1279,2000,10,0.0,29.0,34.0,40.0,complete
elasticnet,2023,TTKOM,62,1249,2000,10,0.0,34.0,39.0,45.0,complete
elasticnet,2023,TUPRS,77,1266,2000,10,0.0,43.0,49.0,54.0,complete
elasticnet,2023,TURSG,44,1237,2000,10,0.0,23.0,28.0,33.0,complete
elasticnet,2023,ULKER,61,1258,2000,10,0.0,33.0,39.0,44.0,complete
elasticnet,2023,ULUSE,21,1262,2000,10,0.0673534073,10.0,14.0,17.0,complete
elasticnet,2023,VAKBN,36,1235,2000,10,0.0,18.0,23.0,28.0,complete
elasticnet,2023,VESTL,63,1278,2000,10,0.0,35.0,40.0,46.0,complete
elasticnet,2023,YKBNK,29,1262,2000,10,0.0,14.0,19.0,23.0,complete
elasticnet,2023,ZOREN,30,1252,2000,10,0.0,14.0,19.0,24.0,complete
elasticnet,2024,AEFES,26,1274,2000,10,0.0007849294,13.0,17.0,21.0,complete
elasticnet,2024,AGESA,18,1278,2000,10,0.2441314554,8.0,12.0,15.0,complete
elasticnet,2024,AGHOL,70,1282,2000,10,0.0,39.0,45.0,50.0,complete
elasticnet,2024,AKBNK,39,1293,2000,10,0.0,20.0,25.0,30.0,complete
elasticnet,2024,AKENR,24,1285,2000,10,0.0101167315,11.0,16.0,20.0,complete
elasticnet,2024,AKSA,35,1289,2000,10,0.0,18.0,22.0,27.0,complete
elasticnet,2024,AKSEN,55,1279,2000,10,0.0,30.0,35.0,40.0,complete
elasticnet,2024,ALARK,41,1302,2000,10,0.0,21.0,26.0,31.0,complete
elasticnet,2024,ALBRK,19,1249,2000,10,0.1545236189,9.0,12.0,16.0,complete
elasticnet,2024,ANHYT,22,1253,2000,10,0.0311252993,10.0,14.0,18.0,complete
elasticnet,2024,ARCLK,67,1243,2000,10,0.0,37.0,43.0,48.0,complete
elasticnet,2024,ASELS,79,1268,2000,10,0.0,45.0,50.0,56.0,complete
elasticnet,2024,ASTOR,49,1272,2000,10,0.0,26.0,31.0,36.0,complete
elasticnet,2024,BERA,38,1246,2000,10,0.0,19.0,24.0,29.0,complete
elasticnet,2024,BIMAS,78,1263,2000,10,0.0,44.0,50.0,55.0,complete
elasticnet,2024,BRSAN,74,1245,2000,10,0.0,42.0,47.0,53.0,complete
elasticnet,2024,BTCIM,3,1272,2000,10,1.0,1.0,2.0,3.0,complete
elasticnet,2024,CANTE,4,1277,2000,10,1.0,1.0,3.0,4.0,complete
elasticnet,2024,CCOLA,77,1270,2000,10,0.0,43.725,49.0,55.0,complete
elasticnet,2024,CEMTS,45,1219,2000,10,0.0,23.0,29.0,34.0,complete
elasticnet,2024,CIMSA,13,1274,2000,10,0.8916797488,5.0,9.0,12.0,complete
elasticnet,2024,DEVA,30,1255,2000,10,0.0,15.0,19.0,24.0,complete
elasticnet,2024,DOAS,66,1276,2000,10,0.0,36.875,42.0,47.0,complete
elasticnet,2024,DOHOL,63,1254,2000,10,0.0,35.0,40.0,45.0,complete
elasticnet,2024,DSTKF,11,1256,2000,10,0.9888535032,5.0,7.0,10.0,complete
elasticnet,2024,EGEEN,29,1230,2000,10,0.0,14.0,19.0,23.0,complete
elasticnet,2024,EKGYO,56,1252,2000,10,0.0,31.0,36.0,41.0,complete
elasticnet,2024,ENJSA,69,1249,2000,10,0.0,38.0,44.0,49.0,complete
elasticnet,2024,ENKAI,68,1249,2000,10,0.0,38.0,43.0,49.0,complete
elasticnet,2024,EREGL,60,1282,2000,10,0.0,33.0,38.0,43.0,complete
elasticnet,2024,FROTO,25,1256,2000,10,0.0039808917,12.0,16.0,20.0,complete
elasticnet,2024,GARAN,40,1249,2000,10,0.0,20.0,26.0,31.0,complete
elasticnet,2024,GUBRF,72,1265,2000,10,0.0,40.0,46.0,51.0,complete
