model,ticker,year,full_pooled_ic,year_full_ic,year_loo_ic,loo_pooled_ic,delta_pooled_ic,abs_delta_pooled_ic,sign,status
random_forest,EREGL,2025,-0.1532838069,-0.1405188732,-0.1437569605,-0.1543631693,-0.0010793625,0.0010793625,negative,complete
random_forest,FROTO,2025,-0.1532838069,-0.1405188732,-0.1436352461,-0.1543225978,-0.001038791,0.001038791,negative,complete
random_forest,GARAN,2025,-0.1532838069,-0.1405188732,-0.1479439383,-0.1557588286,-0.0024750217,0.0024750217,negative,complete
random_forest,GUBRF,2025,-0.1532838069,-0.1405188732,-0.1467511365,-0.155361228,-0.0020774211,0.0020774211,negative,complete
random_forest,HALKB,2025,-0.1532838069,-0.1405188732,-0.1366488355,-0.1519937943,0.0012900126,0.0012900126,positive,complete
random_forest,HEKTS,2025,-0.1532838069,-0.1405188732,-0.1163955477,-0.1452426984,0.0080411085,0.0080411085,positive,complete
random_forest,ISCTR,2025,-0.1532838069,-0.1405188732,-0.1409818706,-0.1534381394,-0.0001543325,0.0001543325,negative,complete
random_forest,ISGYO,2025,-0.1532838069,-0.1405188732,-0.1478830811,-0.1557385428,-0.002454736,0.002454736,negative,complete
random_forest,KCHOL,2025,-0.1532838069,-0.1405188732,-0.1480656528,-0.1557994001,-0.0025155932,0.0025155932,negative,complete
random_forest,KONTR,2025,-0.1532838069,-0.1405188732,-0.1169310914,-0.1454212129,0.0078625939,0.0078625939,positive,complete
random_forest,KRDMD,2025,-0.1532838069,-0.1405188732,-0.1355047195,-0.1516124223,0.0016713846,0.0016713846,positive,complete
random_forest,KRVGD,2025,-0.1532838069,-0.1405188732,-0.1481873673,-0.1558399716,-0.0025561647,0.0025561647,negative,complete
random_forest,KUYAS,2025,-0.1532838069,-0.1405188732,-0.1786159848,-0.1659828441,-0.0126990372,0.0126990372,negative,complete
random_forest,LOGO,2025,-0.1532838069,-0.1405188732,-0.1598232706,-0.159718606,-0.0064347991,0.0064347991,negative,complete
random_forest,MAVI,2025,-0.1532838069,-0.1405188732,-0.1394969541,-0.1529431672,0.0003406397,0.0003406397,positive,complete
random_forest,MGROS,2025,-0.1532838069,-0.1405188732,-0.1320236856,-0.1504520777,0.0028317292,0.0028317292,positive,complete
random_forest,MIATK,2025,-0.1532838069,-0.1405188732,-0.1589225835,-0.159418377,-0.0061345701,0.0061345701,negative,complete
random_forest,MPARK,2025,-0.1532838069,-0.1405188732,-0.143197074,-0.1541765405,-0.0008927336,0.0008927336,negative,complete
random_forest,NETAS,2025,-0.1532838069,-0.1405188732,-0.1182456076,-0.145859385,0.0074244218,0.0074244218,positive,complete
random_forest,NTGAZ,2025,-0.1532838069,-0.1405188732,-0.1131335999,-0.1441553825,0.0091284244,0.0091284244,positive,complete
random_forest,ODAS,2025,-0.1532838069,-0.1405188732,-0.1265221916,-0.1486182464,0.0046655605,0.0046655605,positive,complete
random_forest,OTKAR,2025,-0.1532838069,-0.1405188732,-0.1364540923,-0.1519288799,0.0013549269,0.0013549269,positive,complete
random_forest,OYAKC,2025,-0.1532838069,-0.1405188732,-0.1419799293,-0.1537708256,-0.0004870187,0.0004870187,negative,complete
random_forest,PASEU,2025,-0.1532838069,-0.1405188732,-0.1135474291,-0.1442933255,0.0089904814,0.0089904814,positive,complete
random_forest,PETKM,2025,-0.1532838069,-0.1405188732,-0.1210693833,-0.1468006436,0.0064831633,0.0064831633,positive,complete
random_forest,PGSUS,2025,-0.1532838069,-0.1405188732,-0.1487229109,-0.1560184861,-0.0027346792,0.0027346792,negative,complete
random_forest,PRKME,2025,-0.1532838069,-0.1405188732,-0.1171745203,-0.1455023559,0.007781451,0.007781451,positive,complete
random_forest,RGYAS,2025,-0.1532838069,-0.1405188732,-0.1439760466,-0.154436198,-0.0011523911,0.0011523911,negative,complete
random_forest,SAHOL,2025,-0.1532838069,-0.1405188732,-0.139983812,-0.1531054531,0.0001783537,0.0001783537,positive,complete
random_forest,SASA,2025,-0.1532838069,-0.1405188732,-0.1532263463,-0.1575196313,-0.0042358244,0.0042358244,negative,complete
random_forest,SELEC,2025,-0.1532838069,-0.1405188732,-0.1420286151,-0.1537870542,-0.0005032473,0.0005032473,negative,complete
random_forest,SISE,2025,-0.1532838069,-0.1405188732,-0.1373547794,-0.152229109,0.0010546979,0.0010546979,positive,complete
random_forest,SKBNK,2025,-0.1532838069,-0.1405188732,-0.15468692,-0.1580064891,-0.0047226823,0.0047226823,negative,complete
random_forest,SMRTG,2025,-0.1532838069,-0.1405188732,-0.1819509612,-0.1670945029,-0.013810696,0.013810696,negative,complete
random_forest,SOKM,2025,-0.1532838069,-0.1405188732,-0.148941997,-0.1560915148,-0.0028077079,0.0028077079,negative,complete
random_forest,TAVHL,2025,-0.1532838069,-0.1405188732,-0.1426128445,-0.1539817973,-0.0006979905,0.0006979905,negative,complete
random_forest,TBORG,2025,-0.1532838069,-0.1405188732,-0.1405436985,-0.153292082,-8.2751e-06,8.2751e-06,negative,complete
random_forest,TCELL,2025,-0.1532838069,-0.1405188732,-0.1421990153,-0.1538438543,-0.0005600474,0.0005600474,negative,complete
random_forest,THYAO,2025,-0.1532838069,-0.1405188732,-0.1256945332,-0.1483423602,0.0049414467,0.0049414467,positive,complete
random_forest,TOASO,2025,-0.1532838069,-0.1405188732,-0.1301492828,-0.1498272768,0.0034565301,0.0034565301,positive,complete
random_forest,TRALT,2025,-0.1532838069,-0.1405188732,-0.168927513,-0.1627533535,-0.0094695466,0.0094695466,negative,complete
random_forest,TRMET,2025,-0.1532838069,-0.1405188732,-0.1601153853,-0.1598159776,-0.0065321707,0.0065321707,negative,complete
random_forest,TSKB,2025,-0.1532838069,-0.1405188732,-0.1370383218,-0.1521236231,0.0011601838,0.0011601838,positive,complete
random_forest,TTKOM,2025,-0.1532838069,-0.1405188732,-0.1287130521,-0.1493485332,0.0039352737,0.0039352737,positive,complete
random_forest,TUPRS,2025,-0.1532838069,-0.1405188732,-0.1322914575,-0.150541335,0.0027424719,0.0027424719,positive,complete
random_forest,TURSG,2025,-0.1532838069,-0.1405188732,-0.1534697753,-0.1576007742,-0.0043169674,0.0043169674,negative,complete
random_forest,ULKER,2025,-0.1532838069,-0.1405188732,-0.1476518236,-0.155661457,-0.0023776501,0.0023776501,negative,complete
random_forest,ULUSE,2025,-0.1532838069,-0.1405188732,-0.1267412776,-0.148691275,0.0045925318,0.0045925318,positive,complete
random_forest,VAKBN,2025,-0.1532838069,-0.1405188732,-0.1393508967,-0.1528944814,0.0003893255,0.0003893255,positive,complete
random_forest,VESTL,2025,-0.1532838069,-0.1405188732,-0.1552954923,-0.1582093466,-0.0049255397,0.0049255397,negative,complete
random_forest,YKBNK,2025,-0.1532838069,-0.1405188732,-0.1408714703,-0.1534013393,-0.0001175324,0.0001175324,negative,complete
random_forest,ZOREN,2025,-0.1532838069,-0.1405188732,-0.1407140988,-0.1533488821,-6.50752e-05,6.50752e-05,negative,complete
ridge,AEFES,2023,0.0926550373,-0.0083218078,0.0074977482,0.0979282227,0.0052731854,0.0052731854,positive,complete
ridge,AGESA,2023,0.0926550373,-0.0083218078,-0.0084714818,0.092605146,-4.98913e-05,4.98913e-05,negative,complete
ridge,AGHOL,2023,0.0926550373,-0.0083218078,0.0101755155,0.0988208118,0.0061657744,0.0061657744,positive,complete
ridge,AKBNK,2023,0.0926550373,-0.0083218078,-0.0142165097,0.0906901367,-0.0019649006,0.0019649006,negative,complete
ridge,AKENR,2023,0.0926550373,-0.0083218078,-0.0131940894,0.0910309435,-0.0016240939,0.0016240939,negative,complete
ridge,AKSA,2023,0.0926550373,-0.0083218078,-0.009566932,0.0922399959,-0.0004150414,0.0004150414,negative,complete
ridge,AKSEN,2023,0.0926550373,-0.0083218078,-0.0294554395,0.0856104934,-0.0070445439,0.0070445439,negative,complete
ridge,ALARK,2023,0.0926550373,-0.0083218078,-0.0082280484,0.0926862905,3.12531e-05,3.12531e-05,positive,complete
ridge,ALBRK,2023,0.0926550373,-0.0083218078,-0.0094695587,0.0922724537,-0.0003825836,0.0003825836,negative,complete
ridge,ANHYT,2023,0.0926550373,-0.0083218078,-0.0062805813,0.0933354462,0.0006804088,0.0006804088,positive,complete
ridge,ARCLK,2023,0.0926550373,-0.0083218078,-0.0202780009,0.0886696396,-0.0039853977,0.0039853977,negative,complete
ridge,ASELS,2023,0.0926550373,-0.0083218078,-0.0083010784,0.0926619471,6.9098e-06,6.9098e-06,positive,complete
ridge,ASTOR,2023,0.0926550373,-0.0083218078,-0.0175755695,0.0895704501,-0.0030845872,0.0030845872,negative,complete
ridge,BERA,2023,0.0926550373,-0.0083218078,-0.0067674481,0.0931731572,0.0005181199,0.0005181199,positive,complete
ridge,BIMAS,2023,0.0926550373,-0.0083218078,0.0191095207,0.1017988135,0.0091437762,0.0091437762,positive,complete
ridge,BRSAN,2023,0.0926550373,-0.0083218078,0.0010467636,0.0957778945,0.0031228571,0.0031228571,positive,complete
ridge,BTCIM,2023,0.0926550373,-0.0083218078,-0.0337885538,0.084166122,-0.0084889153,0.0084889153,negative,complete
ridge,CANTE,2023,0.0926550373,-0.0083218078,0.0254144453,0.1039004551,0.0112454177,0.0112454177,positive,complete
ridge,CCOLA,2023,0.0926550373,-0.0083218078,0.0156040799,0.1006303333,0.0079752959,0.0079752959,positive,complete
ridge,CEMTS,2023,0.0926550373,-0.0083218078,0.0073273449,0.0978714216,0.0052163842,0.0052163842,positive,complete
ridge,CIMSA,2023,0.0926550373,-0.0083218078,-0.0249275786,0.0871197804,-0.0055352569,0.0055352569,negative,complete
ridge,DEVA,2023,0.0926550373,-0.0083218078,-0.0135348962,0.0909173412,-0.0017376961,0.0017376961,negative,complete
ridge,DOAS,2023,0.0926550373,-0.0083218078,-0.0131697461,0.0910390579,-0.0016159794,0.0016159794,negative,complete
ridge,DOHOL,2023,0.0926550373,-0.0083218078,-0.0055015945,0.0935951084,0.0009400711,0.0009400711,positive,complete
ridge,DSTKF,2023,0.0926550373,-0.0083218078,-0.0143744789,0.0906374803,-0.002017557,0.002017557,negative,complete
ridge,EGEEN,2023,0.0926550373,-0.0083218078,-0.0175028603,0.0895946865,-0.0030603508,0.0030603508,negative,complete
ridge,EKGYO,2023,0.0926550373,-0.0083218078,0.004893011,0.097059977,0.0044049396,0.0044049396,positive,complete
ridge,ENJSA,2023,0.0926550373,-0.0083218078,-0.0088122885,0.0924915438,-0.0001634936,0.0001634936,negative,complete
ridge,ENKAI,2023,0.0926550373,-0.0083218078,-0.0196450741,0.0888806152,-0.0037744221,0.0037744221,negative,complete
ridge,EREGL,2023,0.0926550373,-0.0083218078,-0.0260960588,0.086730287,-0.0059247503,0.0059247503,negative,complete
ridge,FROTO,2023,0.0926550373,-0.0083218078,-0.0061345213,0.0933841328,0.0007290955,0.0007290955,positive,complete
ridge,GARAN,2023,0.0926550373,-0.0083218078,-0.0066700747,0.093205615,0.0005505777,0.0005505777,positive,complete
ridge,GUBRF,2023,0.0926550373,-0.0083218078,-0.014167823,0.0907063656,-0.0019486717,0.0019486717,negative,complete
ridge,HALKB,2023,0.0926550373,-0.0083218078,-0.0053068478,0.093660024,0.0010049867,0.0010049867,positive,complete
ridge,HEKTS,2023,0.0926550373,-0.0083218078,0.0223958714,0.1028942637,0.0102392264,0.0102392264,positive,complete
ridge,ISCTR,2023,0.0926550373,-0.0083218078,-0.0251223253,0.0870548648,-0.0056001725,0.0056001725,negative,complete
ridge,ISGYO,2023,0.0926550373,-0.0083218078,-0.0163587234,0.0899760655,-0.0026789719,0.0026789719,negative,complete
ridge,KCHOL,2023,0.0926550373,-0.0083218078,0.006329268,0.0975387293,0.0048836919,0.0048836919,positive,complete
ridge,KONTR,2023,0.0926550373,-0.0083218078,-0.0086418852,0.0925483449,-0.0001066924,0.0001066924,negative,complete
ridge,KRDMD,2023,0.0926550373,-0.0083218078,-0.0108571289,0.0918099303,-0.000845107,0.000845107,negative,complete
ridge,KRVGD,2023,0.0926550373,-0.0083218078,-0.0069621948,0.0931082417,0.0004532043,0.0004532043,positive,complete
ridge,KUYAS,2023,0.0926550373,-0.0083218078,-0.0334964337,0.0842634954,-0.008391542,0.008391542,negative,complete
ridge,LOGO,2023,0.0926550373,-0.0083218078,-0.0073516882,0.0929784105,0.0003233732,0.0003233732,positive,complete
ridge,MAVI,2023,0.0926550373,-0.0083218078,-0.0214464812,0.0882801462,-0.0043748911,0.0043748911,negative,complete
ridge,MGROS,2023,0.0926550373,-0.0083218078,-0.018987804,0.0890997053,-0.0035553321,0.0035553321,negative,complete
ridge,MIATK,2023,0.0926550373,-0.0083218078,-0.0446213394,0.0805551935,-0.0120998439,0.0120998439,negative,complete
ridge,MPARK,2023,0.0926550373,-0.0083218078,-0.0070108815,0.0930920128,0.0004369755,0.0004369755,positive,complete
ridge,NETAS,2023,0.0926550373,-0.0083218078,-0.0123907593,0.0912987202,-0.0013563171,0.0013563171,negative,complete
ridge,NTGAZ,2023,0.0926550373,-0.0083218078,-0.0029698873,0.0944390108,0.0017839735,0.0017839735,positive,complete
ridge,ODAS,2023,0.0926550373,-0.0083218078,0.0069135081,0.097733476,0.0050784386,0.0050784386,positive,complete
ridge,OTKAR,2023,0.0926550373,-0.0083218078,-0.0025317072,0.0945850709,0.0019300335,0.0019300335,positive,complete
ridge,OYAKC,2023,0.0926550373,-0.0083218078,-0.0223958714,0.0879636828,-0.0046913545,0.0046913545,negative,complete
ridge,PASEU,2023,0.0926550373,-0.0083218078,-0.0152873374,0.0903331941,-0.0023218432,0.0023218432,negative,complete
ridge,PETKM,2023,0.0926550373,-0.0083218078,-0.0139487329,0.0907793956,-0.0018756417,0.0018756417,negative,complete
ridge,PGSUS,2023,0.0926550373,-0.0083218078,-0.009639962,0.0922156526,-0.0004393847,0.0004393847,negative,complete
ridge,PRKME,2023,0.0926550373,-0.0083218078,0.0151415565,0.1004761588,0.0078211214,0.0078211214,positive,complete
ridge,SAHOL,2023,0.0926550373,-0.0083218078,-0.0124881326,0.0912662624,-0.0013887749,0.0013887749,negative,complete
ridge,SASA,2023,0.0926550373,-0.0083218078,0.0151415565,0.1004761588,0.0078211214,0.0078211214,positive,complete
ridge,SELEC,2023,0.0926550373,-0.0083218078,-0.0037975608,0.0941631197,0.0015080823,0.0015080823,positive,complete
ridge,SISE,2023,0.0926550373,-0.0083218078,-0.0191825507,0.0890347897,-0.0036202476,0.0036202476,negative,complete
ridge,SKBNK,2023,0.0926550373,-0.0083218078,-0.0119525792,0.0914447802,-0.0012102571,0.0012102571,negative,complete
ridge,SMRTG,2023,0.0926550373,-0.0083218078,-0.003018574,0.094422782,0.0017677446,0.0017677446,positive,complete
ridge,SOKM,2023,0.0926550373,-0.0083218078,0.0059641179,0.0974170126,0.0047619752,0.0047619752,positive,complete
ridge,TAVHL,2023,0.0926550373,-0.0083218078,-0.0103215755,0.0919884481,-0.0006665892,0.0006665892,negative,complete
ridge,TBORG,2023,0.0926550373,-0.0083218078,0.0010711069,0.0957860089,0.0031309716,0.0031309716,positive,complete
ridge,TCELL,2023,0.0926550373,-0.0083218078,-0.0073516882,0.0929784105,0.0003233732,0.0003233732,positive,complete
ridge,THYAO,2023,0.0926550373,-0.0083218078,-0.0183792205,0.0893025664,-0.0033524709,0.0033524709,negative,complete
ridge,TOASO,2023,0.0926550373,-0.0083218078,-0.0095912754,0.0922318815,-0.0004231558,0.0004231558,negative,complete
ridge,TRALT,2023,0.0926550373,-0.0083218078,0.0073273449,0.0978714216,0.0052163842,0.0052163842,positive,complete
ridge,TRMET,2023,0.0926550373,-0.0083218078,-0.0116848025,0.0915340391,-0.0011209982,0.0011209982,negative,complete
ridge,TSKB,2023,0.0926550373,-0.0083218078,-0.0129749994,0.0911039735,-0.0015510639,0.0015510639,negative,complete
ridge,TTKOM,2023,0.0926550373,-0.0083218078,-0.0121473259,0.0913798646,-0.0012751727,0.0012751727,negative,complete
ridge,TUPRS,2023,0.0926550373,-0.0083218078,0.0191095207,0.1017988135,0.0091437762,0.0091437762,positive,complete
ridge,TURSG,2023,0.0926550373,-0.0083218078,-0.0230774849,0.0877364783,-0.004918559,0.004918559,negative,complete
ridge,ULKER,2023,0.0926550373,-0.0083218078,0.0018257504,0.0960375567,0.0033825194,0.0033825194,positive,complete
ridge,ULUSE,2023,0.0926550373,-0.0083218078,-0.0064996714,0.0932624162,0.0006073788,0.0006073788,positive,complete
ridge,VAKBN,2023,0.0926550373,-0.0083218078,-0.0055015945,0.0935951084,0.0009400711,0.0009400711,positive,complete
ridge,VESTL,2023,0.0926550373,-0.0083218078,-0.0210813311,0.0884018629,-0.0042531744,0.0042531744,negative,complete
ridge,YKBNK,2023,0.0926550373,-0.0083218078,-0.0215438545,0.0882476884,-0.0044073489,0.0044073489,negative,complete
ridge,ZOREN,2023,0.0926550373,-0.0083218078,-0.0058910879,0.0934652773,0.00081024,0.00081024,positive,complete
ridge,AEFES,2024,0.0926550373,0.2181434599,0.2166017527,0.0921411349,-0.0005139024,0.0005139024,negative,complete
ridge,AGESA,2024,0.0926550373,0.2181434599,0.2007546251,0.0868587591,-0.0057962783,0.0057962783,negative,complete
ridge,AGHOL,2024,0.0926550373,0.2181434599,0.2203505355,0.0933907292,0.0007356919,0.0007356919,positive,complete
ridge,AKBNK,2024,0.0926550373,0.2181434599,0.2172103213,0.0923439911,-0.0003110462,0.0003110462,negative,complete
ridge,AKENR,2024,0.0926550373,0.2181434599,0.2370253165,0.0989489895,0.0062939522,0.0062939522,positive,complete
ridge,AKSA,2024,0.0926550373,0.2181434599,0.2182327167,0.0926847896,2.97522e-05,2.97522e-05,positive,complete
ridge,AKSEN,2024,0.0926550373,0.2181434599,0.2186222006,0.0928146176,0.0001595802,0.0001595802,positive,complete
ridge,ALARK,2024,0.0926550373,0.2181434599,0.2095423564,0.0897880028,-0.0028670345,0.0028670345,negative,complete
ridge,ALBRK,2024,0.0926550373,0.2181434599,0.2133398247,0.0910538256,-0.0016012117,0.0016012117,negative,complete
ridge,ANHYT,2024,0.0926550373,0.2181434599,0.205647517,0.088489723,-0.0041653143,0.0041653143,negative,complete
ridge,ARCLK,2024,0.0926550373,0.2181434599,0.2145813048,0.0914676523,-0.001187385,0.001187385,negative,complete
ridge,ASELS,2024,0.0926550373,0.2181434599,0.2302580331,0.0966932284,0.0040381911,0.0040381911,positive,complete
ridge,ASTOR,2024,0.0926550373,0.2181434599,0.2297468354,0.0965228292,0.0038677918,0.0038677918,positive,complete
ridge,BERA,2024,0.0926550373,0.2181434599,0.213510224,0.0911106253,-0.001544412,0.001544412,negative,complete
ridge,BIMAS,2024,0.0926550373,0.2181434599,0.2359055501,0.0985757341,0.0059206967,0.0059206967,positive,complete
ridge,BRSAN,2024,0.0926550373,0.2181434599,0.207473223,0.0890982917,-0.0035567456,0.0035567456,negative,complete
ridge,BTCIM,2024,0.0926550373,0.2181434599,0.2334469328,0.097756195,0.0051011576,0.0051011576,positive,complete
ridge,CANTE,2024,0.0926550373,0.2181434599,0.2524586173,0.1040934231,0.0114383858,0.0114383858,positive,complete
ridge,CCOLA,2024,0.0926550373,0.2181434599,0.2142161636,0.0913459386,-0.0013090988,0.0013090988,negative,complete
ridge,CEMTS,2024,0.0926550373,0.2181434599,0.1992453749,0.0863556757,-0.0062993617,0.0062993617,negative,complete
ridge,CIMSA,2024,0.0926550373,0.2181434599,0.2115141188,0.090445257,-0.0022097804,0.0022097804,negative,complete
ridge,DEVA,2024,0.0926550373,0.2181434599,0.2251703992,0.0949973504,0.0023423131,0.0023423131,positive,complete
ridge,DOAS,2024,0.0926550373,0.2181434599,0.2143378773,0.0913865098,-0.0012685275,0.0012685275,negative,complete
ridge,DOHOL,2024,0.0926550373,0.2181434599,0.2161635833,0.0919950784,-0.0006599589,0.0006599589,negative,complete
ridge,DSTKF,2024,0.0926550373,0.2181434599,0.2163583252,0.0920599924,-0.0005950449,0.0005950449,negative,complete
ridge,EGEEN,2024,0.0926550373,0.2181434599,0.2180623174,0.0926279898,-2.70475e-05,2.70475e-05,negative,complete
ridge,EKGYO,2024,0.0926550373,0.2181434599,0.2334469328,0.097756195,0.0051011576,0.0051011576,positive,complete
ridge,ENJSA,2024,0.0926550373,0.2181434599,0.2171129503,0.0923115341,-0.0003435032,0.0003435032,negative,complete
ridge,ENKAI,2024,0.0926550373,0.2181434599,0.2175754625,0.0924657049,-0.0001893325,0.0001893325,negative,complete
ridge,EREGL,2024,0.0926550373,0.2181434599,0.2209104187,0.0935773569,0.0009223196,0.0009223196,positive,complete
ridge,FROTO,2024,0.0926550373,0.2181434599,0.2229308666,0.0942508396,0.0015958022,0.0015958022,positive,complete
ridge,GARAN,2024,0.0926550373,0.2181434599,0.2091528724,0.0896581748,-0.0029968625,0.0029968625,negative,complete
ridge,GUBRF,2024,0.0926550373,0.2181434599,0.236976631,0.098932761,0.0062777237,0.0062777237,positive,complete
ridge,HALKB,2024,0.0926550373,0.2181434599,0.2178432327,0.0925549616,-0.0001000757,0.0001000757,negative,complete
ridge,HEKTS,2024,0.0926550373,0.2181434599,0.1885832522,0.0828016348,-0.0098534026,0.0098534026,negative,complete
ridge,ISCTR,2024,0.0926550373,0.2181434599,0.2205209348,0.0934475289,0.0007924916,0.0007924916,positive,complete
ridge,ISGYO,2024,0.0926550373,0.2181434599,0.2196932814,0.0931716445,0.0005166072,0.0005166072,positive,complete
ridge,KCHOL,2024,0.0926550373,0.2181434599,0.2228821811,0.0942346111,0.0015795737,0.0015795737,positive,complete
ridge,KONTR,2024,0.0926550373,0.2181434599,0.2630963973,0.1076393498,0.0149843125,0.0149843125,positive,complete
ridge,KRDMD,2024,0.0926550373,0.2181434599,0.2228578384,0.0942264968,0.0015714595,0.0015714595,positive,complete
ridge,KRVGD,2024,0.0926550373,0.2181434599,0.2001703992,0.0866640171,-0.0059910202,0.0059910202,negative,complete
ridge,KUYAS,2024,0.0926550373,0.2181434599,0.2136075949,0.0911430823,-0.001511955,0.001511955,negative,complete
ridge,LOGO,2024,0.0926550373,0.2181434599,0.2161148978,0.0919788499,-0.0006761874,0.0006761874,negative,complete
ridge,MAVI,2024,0.0926550373,0.2181434599,0.217429406,0.0924170194,-0.000238018,0.000238018,negative,complete
ridge,MGROS,2024,0.0926550373,0.2181434599,0.2329600779,0.09759391,0.0049388727,0.0049388727,positive,complete
ridge,MIATK,2024,0.0926550373,0.2181434599,0.2359542356,0.0985919626,0.0059369252,0.0059369252,positive,complete
ridge,MPARK,2024,0.0926550373,0.2181434599,0.2055014606,0.0884410376,-0.0042139998,0.0042139998,negative,complete
ridge,NETAS,2024,0.0926550373,0.2181434599,0.2148003895,0.0915406805,-0.0011143568,0.0011143568,negative,complete
ridge,NTGAZ,2024,0.0926550373,0.2181434599,0.2054040896,0.0884085806,-0.0042464568,0.0042464568,negative,complete
ridge,ODAS,2024,0.0926550373,0.2181434599,0.1909688413,0.0835968311,-0.0090582062,0.0090582062,negative,complete
ridge,OTKAR,2024,0.0926550373,0.2181434599,0.214459591,0.091427081,-0.0012279563,0.0012279563,negative,complete
ridge,OYAKC,2024,0.0926550373,0.2181434599,0.2209104187,0.0935773569,0.0009223196,0.0009223196,positive,complete
ridge,PASEU,2024,0.0926550373,0.2181434599,0.2058909445,0.0885708655,-0.0040841718,0.0040841718,negative,complete
ridge,PETKM,2024,0.0926550373,0.2181434599,0.227872444,0.095898032,0.0032429947,0.0032429947,positive,complete
ridge,PGSUS,2024,0.0926550373,0.2181434599,0.2128529698,0.0908915406,-0.0017634967,0.0017634967,negative,complete
ridge,PRKME,2024,0.0926550373,0.2181434599,0.213510224,0.0911106253,-0.001544412,0.001544412,negative,complete
ridge,SAHOL,2024,0.0926550373,0.2181434599,0.2163096397,0.0920437639,-0.0006112734,0.0006112734,negative,complete
ridge,SASA,2024,0.0926550373,0.2181434599,0.2358812074,0.0985676198,0.0059125825,0.0059125825,positive,complete
ridge,SELEC,2024,0.0926550373,0.2181434599,0.2139970789,0.0912729103,-0.001382127,0.001382127,negative,complete
ridge,SISE,2024,0.0926550373,0.2181434599,0.216285297,0.0920356497,-0.0006193876,0.0006193876,negative,complete
ridge,SKBNK,2024,0.0926550373,0.2181434599,0.214654333,0.091491995,-0.0011630423,0.0011630423,negative,complete
ridge,SMRTG,2024,0.0926550373,0.2181434599,0.2544547225,0.1047587915,0.0121037542,0.0121037542,positive,complete
ridge,SOKM,2024,0.0926550373,0.2181434599,0.2209834469,0.0936016997,0.0009466623,0.0009466623,positive,complete
ridge,TAVHL,2024,0.0926550373,0.2181434599,0.2004868549,0.0867695023,-0.005885535,0.005885535,negative,complete
ridge,TBORG,2024,0.0926550373,0.2181434599,0.2242210321,0.0946808947,0.0020258574,0.0020258574,positive,complete
ridge,TCELL,2024,0.0926550373,0.2181434599,0.2280428432,0.0959548318,0.0032997944,0.0032997944,positive,complete
ridge,THYAO,2024,0.0926550373,0.2181434599,0.2297468354,0.0965228292,0.0038677918,0.0038677918,positive,complete
ridge,TOASO,2024,0.0926550373,0.2181434599,0.2203748783,0.0933988435,0.0007438061,0.0007438061,positive,complete
ridge,TRALT,2024,0.0926550373,0.2181434599,0.205744888,0.08852218,-0.0041328573,0.0041328573,negative,complete
ridge,TRMET,2024,0.0926550373,0.2181434599,0.2189873418,0.0929363313,0.000281294,0.000281294,positive,complete
ridge,TSKB,2024,0.0926550373,0.2181434599,0.1992697176,0.0863637899,-0.0062912474,0.0062912474,negative,complete
ridge,TTKOM,2024,0.0926550373,0.2181434599,0.2239045764,0.0945754095,0.0019203722,0.0019203722,positive,complete
ridge,TUPRS,2024,0.0926550373,0.2181434599,0.2051119766,0.0883112096,-0.0043438278,0.0043438278,negative,complete
ridge,TURSG,2024,0.0926550373,0.2181434599,0.1988315482,0.0862177334,-0.0064373039,0.0064373039,negative,complete
ridge,ULKER,2024,0.0926550373,0.2181434599,0.2184518014,0.0927578178,0.0001027805,0.0001027805,positive,complete
ridge,ULUSE,2024,0.0926550373,0.2181434599,0.2142161636,0.0913459386,-0.0013090988,0.0013090988,negative,complete
ridge,VAKBN,2024,0.0926550373,0.2181434599,0.2103943525,0.0900720015,-0.0025830358,0.0025830358,negative,complete
ridge,VESTL,2024,0.0926550373,0.2181434599,0.2229795521,0.0942670681,0.0016120307,0.0016120307,positive,complete
ridge,YKBNK,2024,0.0926550373,0.2181434599,0.2173807205,0.0924007909,-0.0002542465,0.0002542465,negative,complete
ridge,ZOREN,2024,0.0926550373,0.2181434599,0.2065481986,0.0887899502,-0.0038650871,0.0038650871,negative,complete
ridge,AEFES,2025,0.0926550373,0.0681434599,0.0906280428,0.1001498983,0.007494861,0.007494861,positive,complete
ridge,AGESA,2025,0.0926550373,0.0681434599,0.0663339825,0.0920518782,-0.0006031591,0.0006031591,negative,complete
ridge,AGHOL,2025,0.0926550373,0.0681434599,0.0582278481,0.0893498334,-0.0033052039,0.0033052039,negative,complete
ridge,AKBNK,2025,0.0926550373,0.0681434599,0.0647030185,0.0915082235,-0.0011468138,0.0011468138,negative,complete
ridge,AKENR,2025,0.0926550373,0.0681434599,0.0510223953,0.0869480158,-0.0057070215,0.0057070215,negative,complete
ridge,AKSA,2025,0.0926550373,0.0681434599,0.0626338851,0.0908185124,-0.0018365249,0.0018365249,negative,complete
ridge,AKSEN,2025,0.0926550373,0.0681434599,0.0562560857,0.0886925793,-0.0039624581,0.0039624581,negative,complete
ridge,ALARK,2025,0.0926550373,0.0681434599,0.0636075949,0.0911430823,-0.001511955,0.001511955,negative,complete
ridge,ALBRK,2025,0.0926550373,0.0681434599,0.0630720545,0.0909645689,-0.0016904685,0.0016904685,negative,complete
ridge,ANHYT,2025,0.0926550373,0.0681434599,0.0685491723,0.0927902748,0.0001352375,0.0001352375,positive,complete
